"GENEID","DISORDER","mean_log2FC","min_p","combined_p","Direction"
"ENSG00000155380","ASD",0.61,0.00376,0.00376,"UP"
"ENSG00000155438","MDD",0.169451932,0.027695576,0.027695576,"UP"
"ENSG00000155463","ADHD",0.05605434,0.01365457,0.01365457,"UP"
"ENSG00000155463","MDD",0.146051271,0.038263167,0.038263167,"UP"
"ENSG00000155465","OCD",1.248156364,0.001203468,0.001203468,"UP"
"ENSG00000155506","ASD",0.25,0.000511,0.000511,"UP"
"ENSG00000155508","MDD",0.135618494,0.028024361,0.028024361,"UP"
"ENSG00000155511","MDD",-0.50608585,0.044997235,0.044997235,"DOWN"
"ENSG00000155530","SZ",-0.14802844,0.025,0.025,"DOWN"
"ENSG00000155545","MDD",0.0275867353333333,0.008478458,0.008478458,"UP"
"ENSG00000155621","MDD",0.140698564,0.047592168,0.047592168,"UP"
"ENSG00000155629","ADHD",-0.073272,0.04590417,0.04590417,"DOWN"
"ENSG00000155629","BD",0.46845,0.00397,0.00397,"UP"
"ENSG00000155636","MDD",0.184831506,0.020393325,0.020393325,"UP"
"ENSG00000155657","BD",-0.1656912,0.0224753,0.0224753,"DOWN"
"ENSG00000155657","MDD",-0.537675078,0.036062492,0.036062492,"DOWN"
"ENSG00000155659","OCD",2.676416742,0.000132713,0.000132713,"UP"
"ENSG00000155666","ADHD",-0.0981578,0.02589943,0.02589943,"DOWN"
"ENSG00000155666","MDD",0.249216436,0.033534302,0.033534302,"UP"
"ENSG00000155714","MDD",-0.0596375865,0.001992335,0.001992335,"DOWN"
"ENSG00000155729","MDD",0.368134031,0.001950835,0.001950835,"UP"
"ENSG00000155744","ASD",0.78,0.00272,0.00272,"UP"
"ENSG00000155755","MDD",0.226220801,0.000997316,0.000997316,"UP"
"ENSG00000155760","BD",0.3122,0.0297,0.0297,"UP"
"ENSG00000155760","MDD",-0.605692691666667,0.006966716,0.006966716,"DOWN"
"ENSG00000155761","ADHD",-0.0413266,0.02747974,0.02747974,"DOWN"
"ENSG00000155761","SZ",-0.134446919,0.041970211,0.041970211,"DOWN"
"ENSG00000155792","ASD",-0.2081861,0.00027295,0.00027295,"DOWN"
"ENSG00000155827","BD",-0.14282,0.0264,0.0264,"DOWN"
"ENSG00000155849","MDD",-0.218160479,0.017769074,0.017769074,"DOWN"
"ENSG00000155858","OCD",-0.799032849,0.009787,0.009787,"DOWN"
"ENSG00000155876","MDD",0.132890473,0.038099693,0.038099693,"UP"
"ENSG00000155886","ASD",-0.2781221,3.57e-05,3.57e-05,"DOWN"
"ENSG00000155886","MDD",-0.225286177,0.025095962,0.025095962,"DOWN"
"ENSG00000155893","MDD",-0.185254235666667,0.003332525,0.003332525,"DOWN"
"ENSG00000155903","MDD",-0.160839647,0.00413471,0.00413471,"DOWN"
"ENSG00000155906","MDD",0.2024676455,0.004312921,0.004312921,"UP"
"ENSG00000155926","ADHD",0.13027559,3.95e-05,3.95e-05,"UP"
"ENSG00000155926","ASD",0.37217056,0.00298915,0.00298915,"UP"
"ENSG00000155926","MDD",-0.271606912,0.036832538,0.036832538,"DOWN"
"ENSG00000155926","OCD",1.327043045,0.008895385,0.008895385,"UP"
"ENSG00000155957","MDD",0.231179691,0.044580301,0.044580301,"UP"
"ENSG00000155959","MDD",0.3183907455,0.007743384,0.007743384,"UP"
"ENSG00000155961","MDD",0.140428892,0.014446482,0.014446482,"UP"
"ENSG00000155962","BD",0.43627,0.00223,0.00223,"UP"
"ENSG00000155970","MDD",0.168067263,0.026612544,0.026612544,"UP"
"ENSG00000155974","MDD",-0.165349479,0.025944226,0.025944226,"DOWN"
"ENSG00000155974","SZ",0.4493243,0.01093771,0.01093771,"UP"
"ENSG00000155980","MDD",-0.128441565833333,0.00936611,0.00936611,"DOWN"
"ENSG00000156006","ADHD",0.05490659,0.04512337,0.04512337,"UP"
"ENSG00000156011","ASD",0.35,0.00232,0.00232,"UP"
"ENSG00000156017","BD",-0.1153423,7.22e-05,7.22e-05,"DOWN"
"ENSG00000156017","OCD",-0.707,0.001493764,0.001493764,"DOWN"
"ENSG00000156030","ADHD",-0.0516474,0.02055267,0.02055267,"DOWN"
"ENSG00000156030","BD",0.09103452,0.0235254,0.0235254,"UP"
"ENSG00000156042","MDD",0.451700919,0.011053704,0.011053704,"UP"
"ENSG00000156049","BD",0.20970729,0.00326893,0.00326893,"UP"
"ENSG00000156049","MDD",-0.156718084,0.014976894,0.014976894,"DOWN"
"ENSG00000156049","OCD",0.986,0.001122155,0.001122155,"UP"
"ENSG00000156049","SZ",0.368031306,5.21e-06,5.21e-06,"UP"
"ENSG00000156050","BD",-0.21784,0.00148,0.00148,"DOWN"
"ENSG00000156050","MDD",0.173903568,0.00089703,0.00089703,"UP"
"ENSG00000156052","MDD",-0.1010735455,0.021542171,0.021542171,"DOWN"
"ENSG00000156052","OCD",-0.248781426,0.009776222,0.009776222,"DOWN"
"ENSG00000156097","ASD",-0.1426324,0.00164738,0.00164738,"DOWN"
"ENSG00000156097","SZ",0.552275,0.00696996,0.00696996,"UP"
"ENSG00000156103","ASD",0.49,0.00049,0.00049,"UP"
"ENSG00000156103","BD",0.24756,0.0461,0.0461,"UP"
"ENSG00000156103","MDD",-0.0862053226666667,0.02389109,0.02389109,"DOWN"
"ENSG00000156110","MDD",0.0368391126666667,0.024691084,0.024691084,"UP"
"ENSG00000156113","BD",0.1258946,1.93e-05,1.93e-05,"UP"
"ENSG00000156113","OCD",-0.492,0.00051349,0.00051349,"DOWN"
"ENSG00000156136","ADHD",0.05827525,0.02764581,0.02764581,"UP"
"ENSG00000156136","MDD",0.232168807,0.012314953,0.012314953,"UP"
"ENSG00000156136","SZ",0.3115972,0.04443933,0.04443933,"UP"
"ENSG00000156162","MDD",0.0773698156666667,0.012644148,0.012644148,"UP"
"ENSG00000156194","MDD",0.7595115,0.025623696,0.025623696,"UP"
"ENSG00000156206","MDD",0.355660627666667,0.002867742,0.002867742,"UP"
"ENSG00000156219","BD",-0.56494,1.3e-05,1.3e-05,"DOWN"
"ENSG00000156219","SZ",0.159660183,0.046126469,0.046126469,"UP"
"ENSG00000156239","ADHD",0.09659559,0.01558195,0.01558195,"UP"
"ENSG00000156253","BD",-0.33545,0.0213,0.0213,"DOWN"
"ENSG00000156256","BD",-0.079292,0.0329631,0.0329631,"DOWN"
"ENSG00000156299","MDD",0.123381064,0.04801724,0.04801724,"UP"
"ENSG00000156304","ADHD",-0.0408649,0.01992346,0.01992346,"DOWN"
"ENSG00000156304","MDD",-0.258110632,0.011202362,0.011202362,"DOWN"
"ENSG00000156313","MDD",0.195032352666667,0.00469947,0.00469947,"UP"
"ENSG00000156345","MDD",-0.247742227,0.020627944,0.020627944,"DOWN"
"ENSG00000156395","SZ",0.5377593,0.00184162,0.00184162,"UP"
"ENSG00000156398","MDD",0.282837695,0.025300341,0.025300341,"UP"
"ENSG00000156411","MDD",0.190755616,0.019646274,0.019646274,"UP"
"ENSG00000156453","ADHD",-0.0795513,0.00854032,0.00854032,"DOWN"
"ENSG00000156463","BD",-0.39827,0.0159,0.0159,"DOWN"
"ENSG00000156463","OCD",-0.59309,0.001422,0.001422,"DOWN"
"ENSG00000156467","MDD",0.118811195,0.024924465,0.024924465,"UP"
"ENSG00000156467","OCD",0.51308111,2.69e-05,2.69e-05,"UP"
"ENSG00000156469","MDD",0.230515869,0.023806708,0.023806708,"UP"
"ENSG00000156471","MDD",0.1736146035,0.002913652,0.002913652,"UP"
"ENSG00000156475","OCD",-0.306,0.00163917,0.00163917,"DOWN"
"ENSG00000156486","ASD",-0.2534554,2.05e-05,2.05e-05,"DOWN"
"ENSG00000156502","SZ",-0.328359,0.00626489,0.00626489,"DOWN"
"ENSG00000156509","MDD",0.839742424,0.018337453,0.018337453,"UP"
"ENSG00000156510","ADHD",0.11151193,0.02044885,0.02044885,"UP"
"ENSG00000156510","BD",-0.1497514,0.03762992,0.03762992,"DOWN"
"ENSG00000156510","MDD",0.548237772,0.012353223,0.012353223,"UP"
"ENSG00000156521","ASD",-0.1239119,0.00275918,0.00275918,"DOWN"
"ENSG00000156531","ASD",-0.88,0.00264,0.00264,"DOWN"
"ENSG00000156531","MDD",0.160698825,0.011802506,0.011802506,"UP"
"ENSG00000156587","ASD",0.277270054285714,1.84e-06,1.84e-06,"UP"
"ENSG00000156587","BD",0.2058,0.0303,0.0303,"UP"
"ENSG00000156587","MDD",0.178991762,0.034379457,0.034379457,"UP"
"ENSG00000156603","ADHD",-0.0809535,0.00350931,0.00350931,"DOWN"
"ENSG00000156603","BD",-0.20388,0.0499,0.0499,"DOWN"
"ENSG00000156603","MDD",0.219923775,0.010293157,0.010293157,"UP"
"ENSG00000156642","OCD",-0.386,0.000680547,0.000680547,"DOWN"
"ENSG00000156671","MDD",-0.14862655,0.000594461,0.000594461,"DOWN"
"ENSG00000156675","ADHD",-0.1977931,6.03e-06,6.03e-06,"DOWN"
"ENSG00000156675","MDD",-0.200080793666667,0.011567694,0.011567694,"DOWN"
"ENSG00000156687","SZ",0.7252691,0.00158049,0.00158049,"UP"
"ENSG00000156709","ASD",0.43,0.0051,0.0051,"UP"
"ENSG00000156711","ADHD",0.05255803,0.02687056,0.02687056,"UP"
"ENSG00000156735","MDD",0.165426403,0.007923664,0.007923664,"UP"
"ENSG00000156787","OCD",-0.606,0.000407347,0.000407347,"DOWN"
"ENSG00000156795","MDD",0.322187251,0.002152915,0.002152915,"UP"
"ENSG00000156802","BD",0.1172181,2.72e-07,2.72e-07,"UP"
"ENSG00000156804","ADHD",0.1316716,0.00418304,0.00418304,"UP"
"ENSG00000156804","MDD",-0.216048438,0.04037665,0.04037665,"DOWN"
"ENSG00000156831","ASD",-0.111779,0.00176076,0.00176076,"DOWN"
"ENSG00000156853","MDD",0.174281182,0.028702015,0.028702015,"UP"
"ENSG00000156858","ADHD",-0.0565496,0.01115949,0.01115949,"DOWN"
"ENSG00000156858","MDD",0.25936646,0.03170236,0.03170236,"UP"
"ENSG00000156858","SZ",-0.3564802,0.00980774,0.00980774,"DOWN"
"ENSG00000156860","MDD",0.257992552,0.041367528,0.041367528,"UP"
"ENSG00000156873","ADHD",-0.0502304,0.0265757,0.0265757,"DOWN"
"ENSG00000156873","MDD",0.158287598,0.030135921,0.030135921,"UP"
"ENSG00000156875","ADHD",0.05869728,0.04401073,0.04401073,"UP"
"ENSG00000156875","MDD",0.055654231,0.00468203,0.00468203,"UP"
"ENSG00000156876","MDD",0.0958360863333333,0.019358398,0.019358398,"UP"
"ENSG00000156925","ASD",-0.3656586,0.00292519,0.00292519,"DOWN"
"ENSG00000156925","MDD",-0.062345153,0.020658919,0.020658919,"DOWN"
"ENSG00000156958","MDD",0.149009843666667,0.007327929,0.007327929,"UP"
"ENSG00000156966","MDD",0.422163795,0.041975604,0.041975604,"UP"
"ENSG00000156968","ASD",-0.1330646,0.00310652,0.00310652,"DOWN"
"ENSG00000156968","MDD",-0.177092492,0.027622399,0.027622399,"DOWN"
"ENSG00000156970","MDD",0.601808345,0.000359481,0.000359481,"UP"
"ENSG00000156973","MDD",0.202880849,0.034104864,0.034104864,"UP"
"ENSG00000156976","ADHD",-0.1614251,0.00927175,0.00927175,"DOWN"
"ENSG00000156983","ADHD",-0.0458919,0.03316228,0.03316228,"DOWN"
"ENSG00000156983","ASD",0.12390513,0.00222787,0.00222787,"UP"
"ENSG00000156983","MDD",-0.234109793,0.004310777,0.004310777,"DOWN"
"ENSG00000156990","MDD",0.242892429,0.010882049,0.010882049,"UP"
"ENSG00000157005","ADHD",0.0604229,0.03452392,0.03452392,"UP"
"ENSG00000157005","BD",-0.23900525,1.55e-05,1.55e-05,"DOWN"
"ENSG00000157005","MDD",-0.6272149272,0.009019157,0.009019157,"DOWN"
"ENSG00000157005","SZ",0.154573387,0.001674933,0.001674933,"UP"
"ENSG00000157017","MDD",0.75545352,0.015087278,0.015087278,"UP"
"ENSG00000157045","MDD",0.19451217,0.043801646,0.043801646,"UP"
"ENSG00000157077","OCD",-0.405,0.001322312,0.001322312,"DOWN"
"ENSG00000157087","ADHD",-0.0658463,0.02544473,0.02544473,"DOWN"
"ENSG00000157087","ASD",-0.2679556,1.94e-08,1.94e-08,"DOWN"
"ENSG00000157087","OCD",-0.539,0.001918426,0.001918426,"DOWN"
"ENSG00000157093","MDD",-0.825686213333333,0.007852915,0.007852915,"DOWN"
"ENSG00000157106","BD",0.1014224,0.0001132,0.0001132,"UP"
"ENSG00000157107","ADHD",-0.0946756,0.03153127,0.03153127,"DOWN"
"ENSG00000157107","MDD",0.157672383,0.004563189,0.004563189,"UP"
"ENSG00000157110","OCD",0.819,6.3366e-05,6.3366e-05,"UP"
"ENSG00000157110","SZ",-0.5240002,0.00417646,0.00417646,"DOWN"
"ENSG00000157111","MDD",1.0951621395,0.009510026,0.009510026,"UP"
"ENSG00000157150","BD",-0.36695,0.0156,0.0156,"DOWN"
"ENSG00000157150","MDD",-0.138069374,0.008277324,0.008277324,"DOWN"
"ENSG00000157152","ASD",0.38,0.00124,0.00124,"UP"
"ENSG00000157168","BD",0.27834,0.0148,0.0148,"UP"
"ENSG00000157181","MDD",-0.185578113,0.009863505,0.009863505,"DOWN"
"ENSG00000157184","SZ",0.112266419,0.048366174,0.048366174,"UP"
"ENSG00000157191","ASD",0.14718885,0.00082903,0.00082903,"UP"
"ENSG00000157191","MDD",0.374578667,0.034170791,0.034170791,"UP"
"ENSG00000157193","ASD",-0.1663225,0.00293789,0.00293789,"DOWN"
"ENSG00000157193","MDD",-0.203630275,0.020786192,0.020786192,"DOWN"
"ENSG00000157212","ADHD",-0.0456506,0.02708528,0.02708528,"DOWN"
"ENSG00000157212","MDD",-0.264744772,0.020131358,0.020131358,"DOWN"
"ENSG00000157214","MDD",0.222915659,0.009476954,0.009476954,"UP"
"ENSG00000157216","ADHD",-0.0954416,0.00134349,0.00134349,"DOWN"
"ENSG00000157216","MDD",-0.3266115515,0.018414115,0.018414115,"DOWN"
"ENSG00000157219","BD",0.1245271,1.54e-05,1.54e-05,"UP"
"ENSG00000157224","MDD",-0.198660251,0.049156741,0.049156741,"DOWN"
"ENSG00000157227","ASD",0.3345726,0.00256384,0.00256384,"UP"
"ENSG00000157227","SZ",-0.4759608,0.01015228,0.01015228,"DOWN"
"ENSG00000157240","ASD",0.37970564,3.89e-08,3.89e-08,"UP"
"ENSG00000157259","MDD",0.305824257,0.002292769,0.002292769,"UP"
"ENSG00000157303","BD",-0.3714523,0.0006933,0.0006933,"DOWN"
"ENSG00000157303","MDD",1.060580315,0.039765748,0.039765748,"UP"
"ENSG00000157303","SZ",-0.219453864,0.00731009,0.00731009,"DOWN"
"ENSG00000157306","MDD",-0.373892996,0.016827807,0.016827807,"DOWN"
"ENSG00000157326","MDD",0.318432337,0.036702516,0.036702516,"UP"
"ENSG00000157343","MDD",-0.717518539,0.017152119,0.017152119,"DOWN"
"ENSG00000157349","BD",0.22001,0.0145,0.0145,"UP"
"ENSG00000157350","MDD",-0.023205604,0.018121947,0.018121947,"DOWN"
"ENSG00000157353","MDD",0.0757808,0.04488612,0.04488612,"UP"
"ENSG00000157353","SZ",0.101518496,0.004717927,0.004717927,"UP"
"ENSG00000157368","MDD",-0.222046895,0.048778591,0.048778591,"DOWN"
"ENSG00000157379","MDD",0.292713948,0.049157405,0.049157405,"UP"
"ENSG00000157388","MDD",-0.233835501,0.037147419,0.037147419,"DOWN"
"ENSG00000157404","OCD",-0.92172046,0.000110117,0.000110117,"DOWN"
"ENSG00000157426","ADHD",0.06118668,0.03609008,0.03609008,"UP"
"ENSG00000157445","ASD",-0.1332605,0.00180776,0.00180776,"DOWN"
"ENSG00000157445","OCD",-0.849,0.000704677,0.000704677,"DOWN"
"ENSG00000157470","ASD",-0.181001,0.00031872,0.00031872,"DOWN"
"ENSG00000157483","MDD",0.553875753,0.039563367,0.039563367,"UP"
"ENSG00000157502","MDD",0.288709751,0.045572933,0.045572933,"UP"
"ENSG00000157510","MDD",-0.00806077799999999,0.024876045,0.024876045,"DOWN"
"ENSG00000157554","SZ",-0.4622972,0.00936855,0.00936855,"DOWN"
"ENSG00000157557","BD",0.23819,0.0405,0.0405,"UP"
"ENSG00000157557","MDD",-0.260356666,0.024906232,0.024906232,"DOWN"
"ENSG00000157570","OCD",0.969,6.3597e-05,6.3597e-05,"UP"
"ENSG00000157578","MDD",0.489440671,0.047661791,0.047661791,"UP"
"ENSG00000157600","MDD",-0.175114272,0.023203375,0.023203375,"DOWN"
"ENSG00000157601","SZ",-0.185618071,0.00093516,0.00093516,"DOWN"
"ENSG00000157613","MDD",-0.606032434,0.049039548,0.049039548,"DOWN"
"ENSG00000157613","OCD",-1.348455924,0.000821759,0.000821759,"DOWN"
"ENSG00000157617","ASD",0.3,0.00601,0.00601,"UP"
"ENSG00000157617","BD",0.12938011,0.02230139,0.02230139,"UP"
"ENSG00000157617","MDD",0.179672996,0.031619656,0.031619656,"UP"
"ENSG00000157617","SZ",-0.4168392,0.00044326,0.00044326,"DOWN"
"ENSG00000157657","ADHD",-0.073827,0.03057855,0.03057855,"DOWN"
"ENSG00000157657","MDD",-0.378048363,0.006780196,0.006780196,"DOWN"
"ENSG00000157680","ADHD",0.06473428,0.00869804,0.00869804,"UP"
"ENSG00000157680","ASD",-0.1192258,0.00026362,0.00026362,"DOWN"
"ENSG00000157680","OCD",-0.994,0.00027988,0.00027988,"DOWN"
"ENSG00000157693","OCD",-0.361,0.001306021,0.001306021,"DOWN"
"ENSG00000157703","MDD",0.5334725485,0.007009977,0.007009977,"UP"
"ENSG00000157734","OCD",-0.545975485,0.000427681,0.000427681,"DOWN"
"ENSG00000157741","ADHD",-0.0339744,0.03813151,0.03813151,"DOWN"
"ENSG00000157741","BD",0.05024247,0.03381613,0.03381613,"UP"
"ENSG00000157741","MDD",-0.0782361806666667,0.036282488,0.036282488,"DOWN"
"ENSG00000157741","SZ",-0.328983,0.00919638,0.00919638,"DOWN"
"ENSG00000157764","OCD",-0.417,0.002608597,0.002608597,"DOWN"
"ENSG00000157766","SZ",0.230441705,0.005888966,0.005888966,"UP"
"ENSG00000157778","ASD",-0.1487216,0.00017205,0.00017205,"DOWN"
"ENSG00000157778","MDD",0.418981125,0.003036302,0.003036302,"UP"
"ENSG00000157782","ASD",-0.307482,7.24e-06,7.24e-06,"DOWN"
"ENSG00000157782","MDD",0.557605188,0.031571787,0.031571787,"UP"
"ENSG00000157800","ADHD",0.08081592,0.00272293,0.00272293,"UP"
"ENSG00000157800","MDD",0.151638935,0.026066869,0.026066869,"UP"
"ENSG00000157827","MDD",0.207194208,0.038827834,0.038827834,"UP"
"ENSG00000157833","SZ",-0.135380314,0.041808094,0.041808094,"DOWN"
"ENSG00000157851","SZ",-0.179984048,0.012356136,0.012356136,"DOWN"
"ENSG00000157869","ASD",-0.42,0.00141,0.00141,"DOWN"
"ENSG00000157869","MDD",0.1157056028,0.023136088,0.023136088,"UP"
"ENSG00000157870","MDD",0.2670452655,0.000603038,0.000603038,"UP"
"ENSG00000157873","MDD",0.50356253,0.002132099,0.002132099,"UP"
"ENSG00000157873","SZ",-0.5103512,0.00147034,0.00147034,"DOWN"
"ENSG00000157881","MDD",0.165113803,0.045299667,0.045299667,"UP"
"ENSG00000157890","BD",0.15073025,0.02710959,0.02710959,"UP"
"ENSG00000157890","MDD",-0.455542512,0.016479933,0.016479933,"DOWN"
"ENSG00000157895","MDD",-0.0473175443333333,0.017629906,0.017629906,"DOWN"
"ENSG00000157927","MDD",-0.545712593,0.001697137,0.001697137,"DOWN"
"ENSG00000157933","MDD",-0.230693401,0.01987736,0.01987736,"DOWN"
"ENSG00000157978","ADHD",0.10152191,0.00835375,0.00835375,"UP"
"ENSG00000157985","MDD",-0.1700355308,0.002396182,0.002396182,"DOWN"
"ENSG00000157985","OCD",-0.309844841,0.007181663,0.007181663,"DOWN"
"ENSG00000158006","BD",-0.1061089,0.0001076,0.0001076,"DOWN"
"ENSG00000158006","MDD",0.344170021,0.020613777,0.020613777,"UP"
"ENSG00000158008","ASD",-0.2472793,3.43e-05,3.43e-05,"DOWN"
"ENSG00000158008","MDD",0.437835616,0.013202234,0.013202234,"UP"
"ENSG00000158008","OCD",-0.418929239,0.006043909,0.006043909,"DOWN"
"ENSG00000158050","MDD",-0.5206721815,0.025797982,0.025797982,"DOWN"
"ENSG00000158055","MDD",1.404315179,0.004118036,0.004118036,"UP"
"ENSG00000158062","MDD",0.234293704,0.025221755,0.025221755,"UP"
"ENSG00000158062","SZ",-0.3188584,0.01161096,0.01161096,"DOWN"
"ENSG00000158077","MDD",-0.420967851,0.048635496,0.048635496,"DOWN"
"ENSG00000158079","ASD",-0.1532647,0.00138059,0.00138059,"DOWN"
"ENSG00000158079","MDD",0.302386506,0.026844409,0.026844409,"UP"
"ENSG00000158089","MDD",-0.1226748662,0.014831195,0.014831195,"DOWN"
"ENSG00000158089","SZ",0.3829363,0.04793979,0.04793979,"UP"
"ENSG00000158106","ADHD",-0.0760201,0.04273666,0.04273666,"DOWN"
"ENSG00000158106","MDD",-0.230417223,0.044355935,0.044355935,"DOWN"
"ENSG00000158109","ASD",0.2,0.00151,0.00151,"UP"
"ENSG00000158109","MDD",-0.2207229375,0.025742489,0.025742489,"DOWN"
"ENSG00000158113","ADHD",-0.06193,0.03855897,0.03855897,"DOWN"
"ENSG00000158122","ADHD",-0.0924616,0.01203831,0.01203831,"DOWN"
"ENSG00000158122","MDD",-0.18871151,0.027326431,0.027326431,"DOWN"
"ENSG00000158163","ASD",0.27386217,0.0005186,0.0005186,"UP"
"ENSG00000158169","ASD",-0.1987645,0.00257981,0.00257981,"DOWN"
"ENSG00000158169","BD",0.44063,0.00098,0.00098,"UP"
"ENSG00000158169","MDD",-0.316132162,0.021280109,0.021280109,"DOWN"
"ENSG00000158201","ADHD",-0.0589371,0.00896334,0.00896334,"DOWN"
"ENSG00000158201","ASD",0.3291999,3.72e-05,3.72e-05,"UP"
"ENSG00000158201","BD",0.42612,0.00326,0.00326,"UP"
"ENSG00000158201","MDD",-0.379466896,0.030558442,0.030558442,"DOWN"
"ENSG00000158220","BD",0.19739895,5.72e-05,5.72e-05,"UP"
"ENSG00000158220","MDD",-0.2739485705,0.009958907,0.009958907,"DOWN"
"ENSG00000158258","BD",0.33149,0.0429,0.0429,"UP"
"ENSG00000158286","MDD",-0.458123516,0.022925021,0.022925021,"DOWN"
"ENSG00000158292","MDD",-0.609968043,0.047806307,0.047806307,"DOWN"
"ENSG00000158315","MDD",0.666443077,0.036685668,0.036685668,"UP"
"ENSG00000158321","ADHD",-0.1468298,0.00200405,0.00200405,"DOWN"
"ENSG00000158321","MDD",-0.2597681695,0.003441246,0.003441246,"DOWN"
"ENSG00000158352","MDD",0.594181288,0.024592839,0.024592839,"UP"
"ENSG00000158373","SZ",-0.16951732,0.016997241,0.016997241,"DOWN"
"ENSG00000158406","MDD",0.297645966,0.028763608,0.028763608,"UP"
"ENSG00000158411","BD",0.25929,0.0238,0.0238,"UP"
"ENSG00000158411","MDD",-0.22411147,0.021029874,0.021029874,"DOWN"
"ENSG00000158417","MDD",-0.193195464666667,0.018110175,0.018110175,"DOWN"
"ENSG00000158428","MDD",1.158606727,0.010762258,0.010762258,"UP"
"ENSG00000158445","ASD",-0.1691352,0.00026592,0.00026592,"DOWN"
"ENSG00000158445","OCD",-0.659,0.000881803,0.000881803,"DOWN"
"ENSG00000158457","MDD",0.2408160355,0.023256188,0.023256188,"UP"
"ENSG00000158457","OCD",0.555,0.001546442,0.001546442,"UP"
"ENSG00000158458","MDD",-0.272529543,0.017191199,0.017191199,"DOWN"
"ENSG00000158473","OCD",2.589516761,0.001146081,0.001146081,"UP"
"ENSG00000158480","BD",0.21493,0.0421,0.0421,"UP"
"ENSG00000158483","MDD",0.393206061,0.018244708,0.018244708,"UP"
"ENSG00000158497","ADHD",0.07519352,0.04016594,0.04016594,"UP"
"ENSG00000158517","MDD",1.100011378,0.006115731,0.006115731,"UP"
"ENSG00000158526","MDD",0.108082281,0.037496722,0.037496722,"UP"
"ENSG00000158528","OCD",-0.592,0.000688018,0.000688018,"DOWN"
"ENSG00000158545","ADHD",-0.0537383,0.00476031,0.00476031,"DOWN"
"ENSG00000158545","MDD",-0.107748915333333,0.004009805,0.004009805,"DOWN"
"ENSG00000158552","MDD",0.218984884,0.024668183,0.024668183,"UP"
"ENSG00000158560","ASD",0.38,6.31e-05,6.31e-05,"UP"
"ENSG00000158571","MDD",0.578694846,0.010098616,0.010098616,"UP"
"ENSG00000158578","OCD",-2.77444762,0.002063,0.002063,"DOWN"
"ENSG00000158604","OCD",0.233,0.001458117,0.001458117,"UP"
"ENSG00000158615","BD",0.22545,0.027,0.027,"UP"
"ENSG00000158615","MDD",-0.116251725,0.03936225,0.03936225,"DOWN"
"ENSG00000158623","MDD",0.155536754,0.046020026,0.046020026,"UP"
"ENSG00000158636","ADHD",-0.0547266,0.00847393,0.00847393,"DOWN"
"ENSG00000158636","ASD",-1.26,3.29e-07,3.29e-07,"DOWN"
"ENSG00000158636","MDD",-0.155178402,0.036139233,0.036139233,"DOWN"
"ENSG00000158669","BD",0.14486,0.0352,0.0352,"UP"
"ENSG00000158683","MDD",0.3681585,0.022542155,0.022542155,"UP"
"ENSG00000158691","ADHD",0.06775211,0.02652642,0.02652642,"UP"
"ENSG00000158691","MDD",0.14063788,0.01969796,0.01969796,"UP"
"ENSG00000158710","OCD",0.788360839,0.001406957,0.001406957,"UP"
"ENSG00000158714","BD",0.36184,0.0142,0.0142,"UP"
"ENSG00000158714","OCD",3.319294638,7.42e-05,7.42e-05,"UP"
"ENSG00000158715","MDD",1.1284775555,0.002723077,0.002723077,"UP"
"ENSG00000158716","BD",0.13671345,0.0145107,0.0145107,"UP"
"ENSG00000158716","MDD",0.3318736605,0.002511971,0.002511971,"UP"
"ENSG00000158747","MDD",-0.103901376,0.016588685,0.016588685,"DOWN"
"ENSG00000158748","OCD",-0.456055359,0.003590091,0.003590091,"DOWN"
"ENSG00000158769","OCD",0.745,0.001060213,0.001060213,"UP"
"ENSG00000158769","SZ",-0.4469504,0.01509206,0.01509206,"DOWN"
"ENSG00000158773","MDD",0.154686018,0.024833009,0.024833009,"UP"
"ENSG00000158792","ADHD",-0.114065,0.00088828,0.00088828,"DOWN"
"ENSG00000158792","BD",-0.2817711,1.08e-05,1.08e-05,"DOWN"
"ENSG00000158792","MDD",-0.3698603935,0.016026649,0.016026649,"DOWN"
