"GENEID","avg_effect","consistency","n_disorders"
"ENSG00000261187",0.33108,NA,1
"ENSG00000261188",-0.261313897,NA,1
"ENSG00000261195",-0.631548035,NA,1
"ENSG00000261200",-0.870324661,NA,1
"ENSG00000261208",-0.198328734,0.955143907496795,2
"ENSG00000261212",0.735450437333333,NA,1
"ENSG00000261221",-0.182418485666667,NA,1
"ENSG00000261226",0.23013644,NA,1
"ENSG00000261227",0.2517409165,NA,1
"ENSG00000261231",-0.512,NA,1
"ENSG00000261239",-1.602286957,NA,1
"ENSG00000261254",-0.218929753,NA,1
"ENSG00000261269",0.542042533,0.138737932671754,2
"ENSG00000261270",0.161266974666667,0.587553797239034,3
"ENSG00000261280",0.645819135,NA,1
"ENSG00000261291",-0.470109459,NA,1
"ENSG00000261302",0.655622757666667,NA,1
"ENSG00000261305",0.29639,NA,1
"ENSG00000261315",0.095584979,NA,1
"ENSG00000261318",0.76932536,NA,1
"ENSG00000261324",0.057080527,0.638629815205895,2
"ENSG00000261325",-0.7088324,NA,1
"ENSG00000261326",0.045191161,NA,1
"ENSG00000261329",0.845245446,NA,1
"ENSG00000261330",0.15093145,NA,1
"ENSG00000261334",0.18114802,NA,1
"ENSG00000261335",0.754100513,NA,1
"ENSG00000261342",0.350476021,NA,1
"ENSG00000261353",-0.575205604333333,NA,1
"ENSG00000261355",0.09641791,NA,1
"ENSG00000261366",0.11902362,NA,1
"ENSG00000261371",0.217063924333333,0.700564970357054,3
"ENSG00000261372",-0.875538184,NA,1
"ENSG00000261374",0.27368,NA,1
"ENSG00000261379",-0.2449414615,0.902539020244007,2
"ENSG00000261386",-0.586699264,NA,1
"ENSG00000261390",1.207107149,NA,1
"ENSG00000261402",-0.456187532,NA,1
"ENSG00000261404",0.686539019,NA,1
"ENSG00000261416",0.648044108,NA,1
"ENSG00000261426",-0.673908467,NA,1
"ENSG00000261428",0.409902705,NA,1
"ENSG00000261441",0.183903937,NA,1
"ENSG00000261451",0.17046223,NA,1
"ENSG00000261455",0.526120269,NA,1
"ENSG00000261461",-0.9521091655,NA,1
"ENSG00000261474",0.560961494333333,NA,1
"ENSG00000261476",-0.560393202,NA,1
"ENSG00000261478",0.138072022,NA,1
"ENSG00000261485",0.134984495,NA,1
"ENSG00000261504",0.32839,NA,1
"ENSG00000261520",0.658678499,NA,1
"ENSG00000261526",0.18935279,NA,1
"ENSG00000261529",-0.430209323,NA,1
"ENSG00000261537",0.544739043,NA,1
"ENSG00000261544",0.16815858,NA,1
"ENSG00000261556",0.276217773333333,0.0208910832984495,2
"ENSG00000261560",-0.375245039,NA,1
"ENSG00000261568",-0.765858764,NA,1
"ENSG00000261572",-0.390940999,NA,1
"ENSG00000261574",-0.774232525,NA,1
"ENSG00000261582",0.602974523,NA,1
"ENSG00000261584",0.186948956666667,NA,1
"ENSG00000261589",-0.523058365,NA,1
"ENSG00000261596",-0.436692646,NA,1
"ENSG00000261598",-0.1707869,NA,1
"ENSG00000261604",0.022927044,NA,1
"ENSG00000261609",-0.222325985,NA,1
"ENSG00000261610",0.40829,NA,1
"ENSG00000261613",-0.1569266,NA,1
"ENSG00000261616",-0.33834622075,NA,1
"ENSG00000261617",0.375821712333333,NA,1
"ENSG00000261618",0.10690599,NA,1
"ENSG00000261621",-0.1556356,NA,1
"ENSG00000261622",-0.177156274,NA,1
"ENSG00000261624",-0.7098636565,NA,1
"ENSG00000261628",-0.57910347,NA,1
"ENSG00000261635",0.308517731,NA,1
"ENSG00000261643",-0.373150205,NA,1
"ENSG00000261645",1.200386341,NA,1
"ENSG00000261652",-0.198772071666667,0.0301260172349069,3
"ENSG00000261659",0.474306299,NA,1
"ENSG00000261662",-0.586744483,NA,1
"ENSG00000261665",-0.745369735,NA,1
"ENSG00000261668",0.939159144,NA,1
"ENSG00000261670",-0.49907493,NA,1
"ENSG00000261671",-0.2403796735,0.564206953058125,2
"ENSG00000261675",-0.2245518875,0.0662683327988589,2
"ENSG00000261678",-0.3359043825,0.302501271648205,2
"ENSG00000261684",0.32275,NA,1
"ENSG00000261685",-0.309593313,NA,1
"ENSG00000261687",-0.794969891,NA,1
"ENSG00000261696",1.08895199775,NA,1
"ENSG00000261705",-0.390978704,NA,1
"ENSG00000261716",0.313281275,0.250384708095864,2
"ENSG00000261738",-0.0213429575,1.19849471826296,2
"ENSG00000261744",0.7754397425,NA,1
"ENSG00000261759",0.33068297,NA,1
"ENSG00000261770",-0.585712013,NA,1
"ENSG00000261771",0.1935967,NA,1
"ENSG00000261773",-1.173949867,NA,1
"ENSG00000261775",-0.954342824,NA,1
"ENSG00000261777",0.619138565,NA,1
"ENSG00000261786",-0.414425893,NA,1
"ENSG00000261794",0.13833538,NA,1
"ENSG00000261799",0.0218865655555556,0.13694955573272,3
"ENSG00000261819",0.680257562333333,NA,1
"ENSG00000261824",0.151203698,NA,1
"ENSG00000261837",-0.515347632,NA,1
"ENSG00000261839",0.3462601938,NA,1
"ENSG00000261840",0.526136738,NA,1
"ENSG00000261879",0.10281995,NA,1
"ENSG00000261888",-0.824009875,NA,1
"ENSG00000261889",0.09271399,NA,1
"ENSG00000261916",-0.60113837225,NA,1
"ENSG00000261970",-0.63995032,NA,1
"ENSG00000261971",0.138348575,0.0277508793892095,2
"ENSG00000261996",-1.666315781,NA,1
"ENSG00000261997",0.934921588,NA,1
"ENSG00000262001",0.377238044,0.0634529963419528,2
"ENSG00000262074",-0.33988,NA,1
"ENSG00000262089",0.4789708275,0.460331440965387,2
"ENSG00000262096",-0.2710997,NA,1
"ENSG00000262097",-0.4595785,NA,1
"ENSG00000262119",-0.335323552,NA,1
"ENSG00000262136",0.34282,NA,1
"ENSG00000262155",-0.123663998666667,NA,1
"ENSG00000262180",-0.567862823,NA,1
"ENSG00000262185",0.677359986,NA,1
"ENSG00000262188",1.5403375845,NA,1
"ENSG00000262198",0.590209179,NA,1
"ENSG00000262209",0.31902,NA,1
"ENSG00000262211",0.647401389666667,NA,1
"ENSG00000262223",0.860776041,NA,1
"ENSG00000262246",-0.135724948,NA,1
"ENSG00000262251",0.724552925,NA,1
"ENSG00000262265",0.213415085333333,NA,1
"ENSG00000262267",0.481238348,NA,1
"ENSG00000262333",0.991004541,NA,1
"ENSG00000262384",-0.941788442,NA,1
"ENSG00000262402",0.643065016,NA,1
"ENSG00000262454",0.477330426666667,NA,1
"ENSG00000262468",0.015407789,NA,1
"ENSG00000262470",-0.0497832745,0.5375330637647,2
"ENSG00000262481",0.11499449,NA,1
"ENSG00000262488",0.4120865825,0.138135547697754,2
"ENSG00000262500",0.945664255,NA,1
"ENSG00000262503",-0.421224219,NA,1
"ENSG00000262533",-1.34889087366667,NA,1
"ENSG00000262576",-0.2335113,NA,1
"ENSG00000262580",0.36993353,NA,1
"ENSG00000262583",0.974368557,NA,1
"ENSG00000262619",0.462372274,NA,1
"ENSG00000262621",0.258254236555556,0.106120968227157,3
"ENSG00000262652",0.14790298,0.0129585237248384,2
"ENSG00000262663",0.174654702,NA,1
"ENSG00000262670",0.734667846,NA,1
"ENSG00000262728",0.509854905,NA,1
"ENSG00000262732",-0.0397090468333334,0.686259925295941,2
"ENSG00000262758",-0.34365191,NA,1
"ENSG00000262801",-0.4504221815,NA,1
"ENSG00000262814",0.246250386,0.4992922460842,2
"ENSG00000262869",-0.511045246,NA,1
"ENSG00000262879",-0.231433128,NA,1
"ENSG00000262890",0.552995362,NA,1
"ENSG00000262902",0.672353103,NA,1
"ENSG00000262903",0.648275084,NA,1
"ENSG00000262951",0.5287049205,0.244015366689687,2
"ENSG00000263002",0.07385988,NA,1
"ENSG00000263004",0.3090864235,0.221066715323666,2
"ENSG00000263013",0.34938,NA,1
"ENSG00000263050",-0.813240294416667,0.742817880398881,2
"ENSG00000263069",-0.593541258,NA,1
"ENSG00000263120",0.172388837,0.0253459498294244,2
"ENSG00000263125",0.4904255,NA,1
"ENSG00000263142",0.506212244,NA,1
"ENSG00000263164",-0.3316034,NA,1
"ENSG00000263165",-0.679796648,NA,1
"ENSG00000263214",-0.0611330685,0.738322814022438,2
"ENSG00000263278",0.05515845,NA,1
"ENSG00000263307",0.951493811,NA,1
"ENSG00000263316",0.172249870666667,NA,1
"ENSG00000263320",-0.607556029,NA,1
"ENSG00000263327",0.300233177,NA,1
"ENSG00000263335",1.14201817033333,NA,1
"ENSG00000263345",0.725873796,NA,1
"ENSG00000263350",0.295700742,NA,1
"ENSG00000263371",-0.677555794,NA,1
"ENSG00000263391",-0.293579146,NA,1
"ENSG00000263400",-0.514782717,NA,1
"ENSG00000263412",0.16595686,NA,1
"ENSG00000263424",1.06312596,NA,1
"ENSG00000263426",-0.77096619,NA,1
"ENSG00000263429",2.297074843,NA,1
"ENSG00000263432",-0.892686976,NA,1
"ENSG00000263485",-0.5230245585,NA,1
"ENSG00000263494",0.498072125,NA,1
"ENSG00000263508",0.622831808,NA,1
"ENSG00000263511",-0.928834367,NA,1
"ENSG00000263528",-0.33827,NA,1
"ENSG00000263535",0.12301406,NA,1
"ENSG00000263551",0.532358724,NA,1
"ENSG00000263563",0.487900442,NA,1
"ENSG00000263571",0.17891253,NA,1
"ENSG00000263584",-0.92254128,NA,1
"ENSG00000263587",0.7537201135,NA,1
"ENSG00000263593",-0.993032539,NA,1
"ENSG00000263597",-0.573849435,NA,1
"ENSG00000263603",-0.500757022,NA,1
"ENSG00000263606",0.038334507,0.54899133105271,2
"ENSG00000263618",0.5870459825,0.32414620902855,2
"ENSG00000263647",0.20638003,NA,1
"ENSG00000263648",0.43408,NA,1
"ENSG00000263654",-0.176809602,NA,1
"ENSG00000263677",0.48225095,NA,1
"ENSG00000263724",-0.448610991333333,NA,1
"ENSG00000263731",-0.248318539,NA,1
"ENSG00000263740",0.342716783,NA,1
"ENSG00000263753",0.22771980125,NA,1
"ENSG00000263786",-0.692908635,NA,1
"ENSG00000263790",0.15276424,NA,1
"ENSG00000263809",0.591235688,NA,1
"ENSG00000263815",0.91845591,NA,1
"ENSG00000263843",0.4653546505,NA,1
"ENSG00000263873",-0.630586665,NA,1
"ENSG00000263874",0.396187972,NA,1
"ENSG00000263878",-0.0938213384285714,NA,1
"ENSG00000263884",0.68533045,NA,1
"ENSG00000263916",-0.730629205,NA,1
"ENSG00000263934",-0.519277523333333,NA,1
"ENSG00000263958",-0.113242572333333,NA,1
"ENSG00000263963",-0.300893639875,0.370784960773599,2
"ENSG00000263968",0.5765158115,NA,1
"ENSG00000263975",-0.322060039666667,NA,1
"ENSG00000263986",1.096305744,NA,1
"ENSG00000263989",-0.1882047212,NA,1
"ENSG00000264007",0.611600111,NA,1
"ENSG00000264044",0.758248617333333,NA,1
"ENSG00000264050",1.203090754,NA,1
"ENSG00000264057",-1.017279702,NA,1
"ENSG00000264063",0.804691859,NA,1
"ENSG00000264069",-0.605851743,NA,1
"ENSG00000264083",-0.49755905,NA,1
"ENSG00000264098",-0.467278528,NA,1
"ENSG00000264099",-1.128209816,NA,1
"ENSG00000264109",1.07508397,NA,1
"ENSG00000264112",-0.3714305345,NA,1
"ENSG00000264148",0.16033551,NA,1
"ENSG00000264151",1.259251847,NA,1
"ENSG00000264167",0.36624,NA,1
"ENSG00000264169",0.692228047,NA,1
"ENSG00000264176",-0.960801319,NA,1
"ENSG00000264207",0.365392653,NA,1
"ENSG00000264222",-0.225788671666667,NA,1
"ENSG00000264229",-0.334861561666667,NA,1
"ENSG00000264235",0.0628144623333333,NA,1
"ENSG00000264247",0.193573456166667,0.065128394171795,2
"ENSG00000264281",0.82445418,NA,1
"ENSG00000264322",0.761711749,NA,1
"ENSG00000264329",0.0317974095,NA,1
"ENSG00000264343",-0.3354761,NA,1
"ENSG00000264357",0.13954381,NA,1
"ENSG00000264364",0.147405024666667,NA,1
"ENSG00000264384",-0.584574148,NA,1
"ENSG00000264448",-1.088831904,NA,1
"ENSG00000264449",-0.373386127,NA,1
"ENSG00000264462",0.71172144,NA,1
"ENSG00000264482",0.541046374,NA,1
"ENSG00000264508",0.834966794,NA,1
"ENSG00000264529",-0.0130428565,NA,1
"ENSG00000264538",0.07605912,NA,1
"ENSG00000264539",0.16439062,NA,1
"ENSG00000264546",0.589213011,0.175027328676331,2
"ENSG00000264577",0.652464172,NA,1
"ENSG00000264584",-0.564323151,NA,1
"ENSG00000264589",0.41045593425,NA,1
"ENSG00000264608",0.2781687,0.15942613336395,2
"ENSG00000264617",-0.646400573,NA,1
"ENSG00000264618",1.093976403,NA,1
"ENSG00000264623",-0.898498399,NA,1
"ENSG00000264635",0.761577105,NA,1
"ENSG00000264643",-0.3801014,NA,1
"ENSG00000264645",-0.76246445,NA,1
"ENSG00000264653",-0.815186355,NA,1
"ENSG00000264672",0.456976606,NA,1
"ENSG00000264705",1.429274247,NA,1
"ENSG00000264706",0.828393152,NA,1
"ENSG00000264707",0.965057012,NA,1
"ENSG00000264720",-0.2471690035,0.544130354476821,2
"ENSG00000264727",-0.679324923,NA,1
"ENSG00000264734",-0.799543295,NA,1
"ENSG00000264754",-0.830158131,NA,1
"ENSG00000264767",0.773879277,NA,1
"ENSG00000264834",0.177545812,0.0323955541758818,3
"ENSG00000264845",-0.736788394,NA,1
"ENSG00000264853",0.11058733,NA,1
"ENSG00000264868",0.38392,NA,1
"ENSG00000264880",-0.634526652,NA,1
"ENSG00000264898",0.65873171,NA,1
"ENSG00000264916",0.64579002,NA,1
"ENSG00000264919",-0.461015816,NA,1
"ENSG00000264920",0.3146690325,NA,1
"ENSG00000264940",-1.01466089,1.39104852926096,2
"ENSG00000264961",0.205734029666667,0.0572308512992325,3
"ENSG00000264968",1.048848141,NA,1
"ENSG00000265010",-0.630794461,NA,1
"ENSG00000265032",-0.959747647,NA,1
"ENSG00000265043",-0.824960199,NA,1
"ENSG00000265078",0.864870512,NA,1
"ENSG00000265100",-0.904329514,NA,1
"ENSG00000265112",-2.36691,NA,1
"ENSG00000265113",-0.94790288,NA,1
"ENSG00000265115",-0.5443849,NA,1
"ENSG00000265135",0.864647843,NA,1
"ENSG00000265145",-1.479540145,NA,1
"ENSG00000265148",0.243832206,NA,1
"ENSG00000265150",0.343507904,NA,1
"ENSG00000265164",-0.833915309,NA,1
"ENSG00000265168",0.669077806,NA,1
"ENSG00000265179",0.508208846,NA,1
"ENSG00000265185",0.15583282,0.0314657850723258,2
"ENSG00000265203",-0.0730052,NA,1
"ENSG00000265218",0.13098151,NA,1
"ENSG00000265241",-0.0750131,NA,1
"ENSG00000265242",-0.29387,NA,1
"ENSG00000265262",-0.889652883,NA,1
"ENSG00000265263",0.540857897333333,NA,1
"ENSG00000265281",-0.505521596,NA,1
"ENSG00000265291",-0.777602735,NA,1
"ENSG00000265313",0.822595281,NA,1
"ENSG00000265337",-0.4648415,NA,1
"ENSG00000265355",0.20153555,NA,1
"ENSG00000265356",-0.441205636,NA,1
"ENSG00000265401",0.538404559,NA,1
"ENSG00000265413",0.30558,NA,1
"ENSG00000265429",0.832170889,NA,1
"ENSG00000265452",-0.5381688885,NA,1
"ENSG00000265462",0.1766894,NA,1
"ENSG00000265466",0.69527054,NA,1
"ENSG00000265491",-0.255,NA,1
"ENSG00000265520",0.776651954,NA,1
"ENSG00000265531",1.919941646,NA,1
"ENSG00000265533",-0.764972017,NA,1
"ENSG00000265535",2.26987187,NA,1
"ENSG00000265544",0.16008942,NA,1
"ENSG00000265625",-0.536792528,NA,1
"ENSG00000265629",-0.2059422,NA,1
"ENSG00000265650",0.798818402,NA,1
"ENSG00000265657",-0.7719889365,NA,1
"ENSG00000265666",-0.2511795,NA,1
"ENSG00000265676",1.030136754,NA,1
"ENSG00000265681",0.0368264186666667,0.72522631593533,3
"ENSG00000265688",-0.629791276,NA,1
"ENSG00000265689",-0.6449884,NA,1
"ENSG00000265697",-0.3277393,NA,1
"ENSG00000265702",0.639238208,NA,1
"ENSG00000265706",1.0490259685,NA,1
"ENSG00000265713",0.13646832,NA,1
"ENSG00000265728",0.364767750333333,NA,1
"ENSG00000265733",0.14776737,NA,1
"ENSG00000265735",-1.5280633995,3.0889871694269,2
"ENSG00000265749",0.664978859,NA,1
"ENSG00000265750",0.055890704,0.624713703436343,2
"ENSG00000265770",-0.433993344,NA,1
"ENSG00000265775",-0.514155512,NA,1
"ENSG00000265787",0.635868311,NA,1
"ENSG00000265801",-0.553349289,NA,1
"ENSG00000265817",-0.38173147,NA,1
"ENSG00000265828",0.180673869,NA,1
"ENSG00000265871",0.16859194,NA,1
"ENSG00000265917",0.771018687,NA,1
"ENSG00000265972",-0.13875194,0.314847015929361,2
"ENSG00000266003",0.154091781857143,0.97544543512895,2
"ENSG00000266019",-0.570531702,NA,1
"ENSG00000266028",-0.0263086333333333,0.233934966705543,3
"ENSG00000266037",0.65313806125,NA,1
"ENSG00000266038",0.201776025,NA,1
"ENSG00000266052",-0.877345774,NA,1
"ENSG00000266053",0.5841,NA,1
"ENSG00000266066",-1.037000984,NA,1
"ENSG00000266074",-0.402155863,NA,1
"ENSG00000266094",-0.1480476,NA,1
"ENSG00000266107",0.176282726,NA,1
"ENSG00000266111",0.390525078,NA,1
"ENSG00000266118",-0.587359932,NA,1
"ENSG00000266127",-1.02579251666667,NA,1
"ENSG00000266135",1.005553167,NA,1
"ENSG00000266145",0.531909493,NA,1
"ENSG00000266173",0.0712460995,0.272665606708607,2
"ENSG00000266215",-1.119747988,NA,1
"ENSG00000266228",0.15679006,NA,1
"ENSG00000266235",0.16805102,NA,1
"ENSG00000266256",0.40363225,NA,1
"ENSG00000266258",0.289875288833333,0.988840875857571,2
"ENSG00000266262",0.186912756,NA,1
"ENSG00000266289",-0.966190996,NA,1
"ENSG00000266341",-0.553869943,NA,1
"ENSG00000266357",-0.391443109666667,NA,1
"ENSG00000266371",-0.4765419228,NA,1
"ENSG00000266378",-0.719594031,NA,1
"ENSG00000266401",-1.374185046,NA,1
"ENSG00000266402",0.861999332,NA,1
"ENSG00000266420",0.930293516,NA,1
"ENSG00000266456",-0.950215263,NA,1
"ENSG00000266472",-0.0805911,NA,1
"ENSG00000266475",-0.772412475,NA,1
"ENSG00000266486",0.154325207,NA,1
"ENSG00000266495",-0.7442206875,NA,1
"ENSG00000266501",-0.835802396,NA,1
"ENSG00000266513",-0.700405683,NA,1
"ENSG00000266524",0.1724735895,0.00693516259562821,2
"ENSG00000266527",-0.716921399,NA,1
"ENSG00000266533",0.209276915,0.000421060874993164,2
"ENSG00000266538",0.316324385,NA,1
"ENSG00000266554",0.877283852,NA,1
"ENSG00000266570",0.17808629,NA,1
"ENSG00000266618",0.14811773,NA,1
"ENSG00000266643",0.18654535,NA,1
"ENSG00000266648",-0.567768242,NA,1
"ENSG00000266667",0.33965,NA,1
"ENSG00000266677",-0.76640034,NA,1
"ENSG00000266680",0.529597802,NA,1
"ENSG00000266709",-0.794375618,NA,1
"ENSG00000266714",-0.114987,NA,1
"ENSG00000266777",0.0802239236666666,0.468254703734741,2
"ENSG00000266783",-0.624589473,NA,1
"ENSG00000266828",1.017969808,NA,1
"ENSG00000266844",0.64988252,NA,1
"ENSG00000266852",-0.1883529,0.0249955176081633,2
"ENSG00000266865",0.11485328,NA,1
"ENSG00000266876",-0.854348439,NA,1
"ENSG00000266889",-0.918718502666667,NA,1
"ENSG00000266896",-0.610814209,NA,1
"ENSG00000266900",-0.365373496,NA,1
"ENSG00000266903",0.37243,NA,1
"ENSG00000266904",0.0790322463333333,NA,1
"ENSG00000266907",0.463280483,NA,1
"ENSG00000266910",-0.151445366666667,NA,1
"ENSG00000266916",0.645046197,NA,1
"ENSG00000266930",-0.593326781,NA,1
"ENSG00000266931",0.27574626,NA,1
"ENSG00000266932",0.433010542,NA,1
"ENSG00000266946",-0.686968275,NA,1
"ENSG00000266947",0.476668426,NA,1
"ENSG00000266949",1.177678309,NA,1
"ENSG00000266962",0.266546735,NA,1
"ENSG00000266965",-0.525968226,NA,1
"ENSG00000266976",-0.444368705,NA,1
"ENSG00000266993",-0.0487583975,0.596965562671697,2
"ENSG00000266995",0.16375662,NA,1
"ENSG00000267002",-0.2769034835,NA,1
"ENSG00000267009",-0.0898667245,NA,1
"ENSG00000267014",-0.1886942725,0.022435752169395,2
"ENSG00000267023",0.504576101,NA,1
"ENSG00000267053",0.641569696,NA,1
"ENSG00000267056",0.192521434,0.01606208044129,2
"ENSG00000267062",1.132936139,NA,1
"ENSG00000267072",-0.227496374,0.781215886337978,3
"ENSG00000267080",-0.335620065,NA,1
"ENSG00000267097",1.290941136,NA,1
"ENSG00000267100",0.259636146666667,NA,1
"ENSG00000267102",0.958117628,NA,1
"ENSG00000267106",0.228977919,NA,1
"ENSG00000267107",0.61458,NA,1
"ENSG00000267112",-0.471470516,NA,1
"ENSG00000267114",-0.736565395,NA,1
"ENSG00000267115",1.129251565,NA,1
"ENSG00000267128",-0.497545347666667,NA,1
"ENSG00000267142",0.162980765,NA,1
"ENSG00000267145",-0.732809609,NA,1
"ENSG00000267152",0.0686029963333333,NA,1
"ENSG00000267161",0.410523437,NA,1
"ENSG00000267165",1.04241608,NA,1
"ENSG00000267167",-0.380135967666667,NA,1
"ENSG00000267169",-0.235983760666667,NA,1
"ENSG00000267179",0.977258077,NA,1
"ENSG00000267185",-0.230456785,NA,1
"ENSG00000267191",0.288609123166667,0.198358700286033,3
"ENSG00000267193",-0.735328813,NA,1
"ENSG00000267194",0.1847394305,0.0600761181058352,2
"ENSG00000267199",0.202927408333333,NA,1
"ENSG00000267216",-0.490502333,NA,1
"ENSG00000267221",0.1621091,NA,1
"ENSG00000267222",-0.474836263,NA,1
"ENSG00000267228",0.09609615,NA,1
"ENSG00000267242",-0.293822202,NA,1
"ENSG00000267243",-0.759571921,NA,1
"ENSG00000267247",-0.664189114,NA,1
"ENSG00000267248",0.349887463,NA,1
"ENSG00000267249",-0.681426962,NA,1
"ENSG00000267254",-0.254890442333333,NA,1
"ENSG00000267259",-0.992248629,NA,1
"ENSG00000267260",0.3360062295,NA,1
"ENSG00000267265",-0.7454181386,NA,1
"ENSG00000267270",0.08944115,NA,1
"ENSG00000267274",-0.422688613,NA,1
"ENSG00000267278",-0.775635399,NA,1
"ENSG00000267283",0.791482667,NA,1
"ENSG00000267285",-0.826394617,NA,1
"ENSG00000267296",0.703971607,NA,1
"ENSG00000267298",-0.667403557,NA,1
"ENSG00000267309",-0.1481136,NA,1
"ENSG00000267311",-0.6431274078,NA,1
"ENSG00000267317",0.685965178,NA,1
"ENSG00000267319",0.413002160333333,NA,1
"ENSG00000267321",0.304147513666667,NA,1
"ENSG00000267325",0.276303261,NA,1
"ENSG00000267327",-0.577605798,NA,1
"ENSG00000267336",1.24462516333333,NA,1
"ENSG00000267339",-0.8435751985,NA,1
"ENSG00000267340",-0.158989422,NA,1
"ENSG00000267345",-0.482012548,NA,1
"ENSG00000267346",-1.092893452,NA,1
"ENSG00000267361",-0.360785615,NA,1
"ENSG00000267365",0.423964443,NA,1
"ENSG00000267370",0.330097941,NA,1
"ENSG00000267374",-0.90852675,NA,1
"ENSG00000267376",0.14888671,NA,1
"ENSG00000267381",-0.2563428965,NA,1
"ENSG00000267383",0.44050617,NA,1
"ENSG00000267388",0.35036,NA,1
"ENSG00000267390",-0.420698972,NA,1
"ENSG00000267397",0.36054,NA,1
"ENSG00000267422",-0.555133309,NA,1
"ENSG00000267427",-0.139364714,NA,1
"ENSG00000267430",0.418411181,NA,1
"ENSG00000267432",-1.562922537,NA,1
"ENSG00000267452",0.38566,NA,1
"ENSG00000267454",0.38875922,NA,1
"ENSG00000267457",0.8182512505,NA,1
"ENSG00000267459",-0.497113654,NA,1
"ENSG00000267469",0.634193244666667,NA,1
"ENSG00000267473",-0.52130683475,NA,1
"ENSG00000267474",0.845267325,NA,1
"ENSG00000267481",-0.246436249,NA,1
"ENSG00000267498",0.189652075,NA,1
"ENSG00000267500",0.12401888225,0.726635489745711,2
"ENSG00000267504",-0.743236839,NA,1
"ENSG00000267515",-1.055663849,NA,1
"ENSG00000267519",0.7180593,NA,1
"ENSG00000267524",-0.6225189235,NA,1
"ENSG00000267528",1.20083086,NA,1
"ENSG00000267532",-0.510754558,NA,1
"ENSG00000267562",-0.687006408333333,NA,1
"ENSG00000267586",-0.101488166,NA,1
"ENSG00000267587",-0.486328844,NA,1
"ENSG00000267605",0.506856819,NA,1
"ENSG00000267632",-0.3511193128,NA,1
"ENSG00000267633",0.755974089,NA,1
"ENSG00000267636",0.18056621,NA,1
"ENSG00000267637",-1.105581702,NA,1
"ENSG00000267645",-1.8532059,NA,1
"ENSG00000267655",-0.501850449,NA,1
"ENSG00000267658",0.8975030085,NA,1
"ENSG00000267672",-0.424607855,NA,1
"ENSG00000267680",0.06405251,NA,1
"ENSG00000267681",0.15887073,NA,1
"ENSG00000267692",0.679484163,NA,1
"ENSG00000267701",-0.79263947775,NA,1
"ENSG00000267702",-0.4360733195,NA,1
"ENSG00000267707",-0.389066538,NA,1
"ENSG00000267731",-0.1370068125,0.39412591409794,2
"ENSG00000267733",-0.973365144,NA,1
"ENSG00000267749",-0.82684433,NA,1
"ENSG00000267756",0.29722031,NA,1
"ENSG00000267765",-0.416611861,NA,1
"ENSG00000267766",-0.7327932495,NA,1
"ENSG00000267783",0.841177062,NA,1
"ENSG00000267793",-0.461586643,NA,1
"ENSG00000267796",0.312629581,NA,1
"ENSG00000267799",-0.6571831545,NA,1
"ENSG00000267802",1.010354095,NA,1
"ENSG00000267834",0.14343359,NA,1
"ENSG00000267838",0.147433085,0.024195150513606,2
"ENSG00000267855",0.178613629333333,NA,1
"ENSG00000267868",-0.63069210125,NA,1
"ENSG00000267871",0.213918973,NA,1
"ENSG00000267890",-0.748244987,NA,1
"ENSG00000267892",0.33544,NA,1
"ENSG00000267909",0.4788730805,NA,1
"ENSG00000267918",0.087792748,NA,1
"ENSG00000267919",0.45689,NA,1
"ENSG00000267922",0.641777102,NA,1
"ENSG00000267940",-0.279585241,NA,1
"ENSG00000267981",-0.780985112,NA,1
"ENSG00000268027",0.5934720445,NA,1
"ENSG00000268043",0.13001627,NA,1
"ENSG00000268049",-0.5377633,NA,1
"ENSG00000268061",0.0562084088,NA,1
"ENSG00000268069",-0.408178668,NA,1
"ENSG00000268083",0.26538792,NA,1
"ENSG00000268093",0.932579165,NA,1
"ENSG00000268100",0.447876992,0.41082612010032,3
"ENSG00000268117",1.911312077,NA,1
"ENSG00000268129",0.37513134,NA,1
"ENSG00000268175",-0.330037471,NA,1
"ENSG00000268182",0.191737314,NA,1
"ENSG00000268191",-0.069992813,NA,1
"ENSG00000268201",-0.477403188,NA,1
"ENSG00000268220",0.31561,NA,1
"ENSG00000268225",0.33576,NA,1
"ENSG00000268231",-1.006673586,NA,1
"ENSG00000268262",0.709204078,NA,1
"ENSG00000268272",1.141117076,NA,1
"ENSG00000268279",-0.77541885,NA,1
"ENSG00000268313",0.853194629,NA,1
"ENSG00000268352",-0.07703302,NA,1
"ENSG00000268362",-0.360209256,NA,1
"ENSG00000268364",0.291238844,NA,1
"ENSG00000268388",0.48560360325,0.145923651130675,2
"ENSG00000268397",0.427594201,NA,1
"ENSG00000268401",-0.575374413,NA,1
"ENSG00000268424",-0.4620183,NA,1
"ENSG00000268439",-0.1436794,NA,1
"ENSG00000268460",0.1731334,NA,1
"ENSG00000268516",0.369035608,NA,1
"ENSG00000268521",0.333752199,NA,1
"ENSG00000268573",0.158765118666667,0.138137523224436,3
"ENSG00000268583",-0.3267,NA,1
"ENSG00000268598",1.305533642,NA,1
"ENSG00000268613",0.581706555,NA,1
"ENSG00000268657",0.748965595,NA,1
"ENSG00000268659",0.2689013605,0.617998596713661,2
"ENSG00000268713",0.1217033605,0.011856159102211,2
"ENSG00000268743",0.18364572,NA,1
"ENSG00000268747",-0.828426189,NA,1
"ENSG00000268802",1.79425117,NA,1
