"gene","degree","weighted_degree"
"ENSG00000260336",4478,5520
"ENSG00000260359",4478,5520
"ENSG00000260578",4478,5520
"ENSG00000261675",4478,5520
"ENSG00000261738",4478,5520
"ENSG00000266003",4478,5520
"ENSG00000266173",4478,5520
"ENSG00000269343",4478,5520
"ENSG00000269396",4478,5520
"ENSG00000270172",4478,5520
"ENSG00000272321",4478,5520
"ENSG00000272416",4478,5520
"ENSG00000272894",4478,5520
"ENSG00000273149",4478,5520
"ENSG00000273274",4478,5520
"ENSG00000004534",4554,5481
"ENSG00000004948",4554,5481
"ENSG00000005020",4554,5481
"ENSG00000006283",4554,5481
"ENSG00000007080",4554,5481
"ENSG00000008517",4554,5481
"ENSG00000013441",4554,5481
"ENSG00000023892",4554,5481
"ENSG00000023902",4554,5481
"ENSG00000037749",4554,5481
"ENSG00000047932",4554,5481
"ENSG00000052795",4554,5481
"ENSG00000054392",4554,5481
"ENSG00000059728",4554,5481
"ENSG00000064205",4554,5481
"ENSG00000065054",4554,5481
"ENSG00000066583",4554,5481
"ENSG00000068079",4554,5481
"ENSG00000068366",4554,5481
"ENSG00000069329",4554,5481
"ENSG00000070729",4554,5481
"ENSG00000071246",4554,5481
"ENSG00000071655",4554,5481
"ENSG00000072163",4554,5481
"ENSG00000072786",4554,5481
"ENSG00000073605",4554,5481
"ENSG00000075223",4554,5481
"ENSG00000076344",4554,5481
"ENSG00000079689",4554,5481
"ENSG00000084207",4554,5481
"ENSG00000085514",4554,5481
"ENSG00000088881",4554,5481
"ENSG00000090104",4554,5481
"ENSG00000093167",4554,5481
"ENSG00000096433",4554,5481
"ENSG00000100031",4554,5481
"ENSG00000100209",4554,5481
"ENSG00000101126",4554,5481
"ENSG00000102290",4554,5481
"ENSG00000102452",4554,5481
"ENSG00000103056",4554,5481
"ENSG00000103202",4554,5481
"ENSG00000103227",4554,5481
"ENSG00000103241",4554,5481
"ENSG00000103811",4554,5481
"ENSG00000103852",4554,5481
"ENSG00000104375",4554,5481
"ENSG00000104529",4554,5481
"ENSG00000104957",4554,5481
"ENSG00000105122",4554,5481
"ENSG00000105538",4554,5481
"ENSG00000105552",4554,5481
"ENSG00000105880",4554,5481
"ENSG00000106991",4554,5481
"ENSG00000107281",4554,5481
"ENSG00000107438",4554,5481
"ENSG00000107829",4554,5481
"ENSG00000108262",4554,5481
"ENSG00000108551",4554,5481
"ENSG00000108771",4554,5481
"ENSG00000108830",4554,5481
"ENSG00000109270",4554,5481
"ENSG00000110013",4554,5481
"ENSG00000110324",4554,5481
"ENSG00000111196",4554,5481
"ENSG00000111540",4554,5481
"ENSG00000111664",4554,5481
"ENSG00000111859",4554,5481
"ENSG00000111907",4554,5481
"ENSG00000111962",4554,5481
"ENSG00000112139",4554,5481
"ENSG00000112394",4554,5481
"ENSG00000112655",4554,5481
"ENSG00000112659",4554,5481
"ENSG00000112796",4554,5481
"ENSG00000112902",4554,5481
"ENSG00000114200",4554,5481
"ENSG00000115226",4554,5481
"ENSG00000115282",4554,5481
"ENSG00000115415",4554,5481
"ENSG00000116675",4554,5481
"ENSG00000116741",4554,5481
"ENSG00000117281",4554,5481
"ENSG00000117906",4554,5481
"ENSG00000118898",4554,5481
"ENSG00000120156",4554,5481
"ENSG00000121068",4554,5481
"ENSG00000121716",4554,5481
"ENSG00000122824",4554,5481
"ENSG00000125304",4554,5481
"ENSG00000125741",4554,5481
"ENSG00000126432",4554,5481
"ENSG00000126500",4554,5481
"ENSG00000126934",4554,5481
"ENSG00000127472",4554,5481
"ENSG00000127920",4554,5481
"ENSG00000128059",4554,5481
"ENSG00000128482",4554,5481
"ENSG00000129946",4554,5481
"ENSG00000130158",4554,5481
"ENSG00000130600",4554,5481
"ENSG00000130711",4554,5481
"ENSG00000130772",4554,5481
"ENSG00000132434",4554,5481
"ENSG00000132613",4554,5481
"ENSG00000132688",4554,5481
"ENSG00000133466",4554,5481
"ENSG00000134668",4554,5481
"ENSG00000135097",4554,5481
"ENSG00000135324",4554,5481
"ENSG00000135625",4554,5481
"ENSG00000136143",4554,5481
"ENSG00000136842",4554,5481
"ENSG00000136938",4554,5481
"ENSG00000137731",4554,5481
"ENSG00000137962",4554,5481
"ENSG00000138083",4554,5481
"ENSG00000138160",4554,5481
"ENSG00000138642",4554,5481
"ENSG00000138653",4554,5481
"ENSG00000138663",4554,5481
"ENSG00000138668",4554,5481
"ENSG00000138722",4554,5481
"ENSG00000138867",4554,5481
"ENSG00000139083",4554,5481
"ENSG00000139117",4554,5481
"ENSG00000139722",4554,5481
"ENSG00000140749",4554,5481
"ENSG00000140836",4554,5481
"ENSG00000140905",4554,5481
"ENSG00000140945",4554,5481
"ENSG00000141505",4554,5481
"ENSG00000142409",4554,5481
"ENSG00000143320",4554,5481
"ENSG00000143578",4554,5481
"ENSG00000143742",4554,5481
"ENSG00000144339",4554,5481
"ENSG00000145147",4554,5481
"ENSG00000145194",4554,5481
"ENSG00000145592",4554,5481
"ENSG00000145780",4554,5481
"ENSG00000146067",4554,5481
"ENSG00000146151",4554,5481
"ENSG00000146453",4554,5481
"ENSG00000146556",4554,5481
"ENSG00000147041",4554,5481
"ENSG00000147246",4554,5481
"ENSG00000147454",4554,5481
"ENSG00000148334",4554,5481
"ENSG00000150457",4554,5481
"ENSG00000151458",4554,5481
"ENSG00000151490",4554,5481
"ENSG00000151952",4554,5481
"ENSG00000152078",4554,5481
"ENSG00000152207",4554,5481
"ENSG00000155066",4554,5481
"ENSG00000155287",4554,5481
"ENSG00000155974",4554,5481
"ENSG00000157353",4554,5481
"ENSG00000157873",4554,5481
"ENSG00000158062",4554,5481
"ENSG00000158089",4554,5481
"ENSG00000158815",4554,5481
"ENSG00000159251",4554,5481
"ENSG00000160191",4554,5481
"ENSG00000160282",4554,5481
"ENSG00000160741",4554,5481
"ENSG00000160801",4554,5481
"ENSG00000161940",4554,5481
"ENSG00000162636",4554,5481
"ENSG00000162746",4554,5481
"ENSG00000162873",4554,5481
"ENSG00000162878",4554,5481
"ENSG00000163453",4554,5481
"ENSG00000163749",4554,5481
"ENSG00000163788",4554,5481
"ENSG00000163815",4554,5481
"ENSG00000163873",4554,5481
"ENSG00000164180",4554,5481
"ENSG00000164442",4554,5481
"ENSG00000164877",4554,5481
"ENSG00000164896",4554,5481
"ENSG00000164972",4554,5481
"ENSG00000165124",4554,5481
"ENSG00000165244",4554,5481
"ENSG00000165943",4554,5481
"ENSG00000166426",4554,5481
"ENSG00000166741",4554,5481
"ENSG00000166851",4554,5481
"ENSG00000167460",4554,5481
"ENSG00000167615",4554,5481
"ENSG00000167815",4554,5481
"ENSG00000168026",4554,5481
"ENSG00000168404",4554,5481
"ENSG00000168476",4554,5481
"ENSG00000168497",4554,5481
"ENSG00000169085",4554,5481
"ENSG00000169249",4554,5481
"ENSG00000169738",4554,5481
"ENSG00000169957",4554,5481
"ENSG00000170017",4554,5481
"ENSG00000170160",4554,5481
"ENSG00000170214",4554,5481
"ENSG00000170270",4554,5481
"ENSG00000170324",4554,5481
"ENSG00000170381",4554,5481
"ENSG00000170412",4554,5481
"ENSG00000170632",4554,5481
"ENSG00000170906",4554,5481
"ENSG00000171004",4554,5481
"ENSG00000171163",4554,5481
"ENSG00000171303",4554,5481
"ENSG00000171502",4554,5481
"ENSG00000171604",4554,5481
"ENSG00000172243",4554,5481
"ENSG00000172366",4554,5481
"ENSG00000172766",4554,5481
"ENSG00000173269",4554,5481
"ENSG00000173327",4554,5481
"ENSG00000173621",4554,5481
"ENSG00000173918",4554,5481
"ENSG00000174473",4554,5481
"ENSG00000174963",4554,5481
"ENSG00000175147",4554,5481
"ENSG00000175482",4554,5481
"ENSG00000175745",4554,5481
"ENSG00000176697",4554,5481
"ENSG00000176945",4554,5481
"ENSG00000178718",4554,5481
"ENSG00000178726",4554,5481
"ENSG00000179520",4554,5481
"ENSG00000179902",4554,5481
"ENSG00000180089",4554,5481
"ENSG00000180440",4554,5481
"ENSG00000180660",4554,5481
"ENSG00000180867",4554,5481
"ENSG00000180998",4554,5481
"ENSG00000181350",4554,5481
"ENSG00000181790",4554,5481
"ENSG00000182154",4554,5481
"ENSG00000182179",4554,5481
"ENSG00000182263",4554,5481
"ENSG00000182580",4554,5481
"ENSG00000182968",4554,5481
"ENSG00000184113",4554,5481
"ENSG00000184281",4554,5481
"ENSG00000185305",4554,5481
"ENSG00000185339",4554,5481
"ENSG00000185386",4554,5481
"ENSG00000185697",4554,5481
"ENSG00000186314",4554,5481
"ENSG00000186648",4554,5481
"ENSG00000186654",4554,5481
"ENSG00000186665",4554,5481
"ENSG00000186976",4554,5481
"ENSG00000187416",4554,5481
"ENSG00000187479",4554,5481
"ENSG00000187556",4554,5481
"ENSG00000187800",4554,5481
"ENSG00000188483",4554,5481
"ENSG00000188818",4554,5481
"ENSG00000189195",4554,5481
"ENSG00000196182",4554,5481
"ENSG00000196329",4554,5481
"ENSG00000196562",4554,5481
"ENSG00000196653",4554,5481
"ENSG00000196782",4554,5481
"ENSG00000196990",4554,5481
"ENSG00000197008",4554,5481
"ENSG00000197124",4554,5481
"ENSG00000197355",4554,5481
"ENSG00000197479",4554,5481
"ENSG00000197859",4554,5481
"ENSG00000198176",4554,5481
"ENSG00000198286",4554,5481
"ENSG00000198300",4554,5481
"ENSG00000198301",4554,5481
"ENSG00000198520",4554,5481
"ENSG00000198563",4554,5481
"ENSG00000198590",4554,5481
"ENSG00000198754",4554,5481
"ENSG00000198816",4554,5481
"ENSG00000198873",4554,5481
"ENSG00000198899",4554,5481
"ENSG00000200120",4554,5481
"ENSG00000202533",4554,5481
"ENSG00000203727",4554,5481
"ENSG00000204071",4554,5481
"ENSG00000204257",4554,5481
"ENSG00000204301",4554,5481
"ENSG00000204525",4554,5481
"ENSG00000204592",4554,5481
"ENSG00000204642",4554,5481
"ENSG00000204653",4554,5481
"ENSG00000205356",4554,5481
"ENSG00000206503",4554,5481
"ENSG00000206848",4554,5481
"ENSG00000207370",4554,5481
"ENSG00000210100",4554,5481
"ENSG00000210176",4554,5481
"ENSG00000210825",4554,5481
"ENSG00000212370",4554,5481
"ENSG00000212371",4554,5481
"ENSG00000213015",4554,5481
"ENSG00000213077",4554,5481
"ENSG00000213397",4554,5481
"ENSG00000213402",4554,5481
"ENSG00000213453",4554,5481
"ENSG00000214026",4554,5481
"ENSG00000214402",4554,5481
"ENSG00000214548",4554,5481
"ENSG00000214903",4554,5481
"ENSG00000215018",4554,5481
"ENSG00000215802",4554,5481
"ENSG00000217783",4554,5481
"ENSG00000220378",4554,5481
"ENSG00000221947",4554,5481
"ENSG00000222014",4554,5481
"ENSG00000223269",4554,5481
"ENSG00000223548",4554,5481
"ENSG00000224243",4554,5481
"ENSG00000225140",4554,5481
"ENSG00000225779",4554,5481
"ENSG00000226029",4554,5481
"ENSG00000226121",4554,5481
"ENSG00000228014",4554,5481
"ENSG00000228084",4554,5481
"ENSG00000228423",4554,5481
"ENSG00000229994",4554,5481
"ENSG00000230002",4554,5481
"ENSG00000230383",4554,5481
"ENSG00000230461",4554,5481
"ENSG00000230735",4554,5481
"ENSG00000230772",4554,5481
"ENSG00000230989",4554,5481
"ENSG00000231181",4554,5481
"ENSG00000231925",4554,5481
"ENSG00000234127",4554,5481
"ENSG00000234604",4554,5481
"ENSG00000235145",4554,5481
"ENSG00000235354",4554,5481
"ENSG00000236166",4554,5481
"ENSG00000237470",4554,5481
"ENSG00000237989",4554,5481
"ENSG00000239763",4554,5481
"ENSG00000240053",4554,5481
"ENSG00000240065",4554,5481
"ENSG00000240356",4554,5481
"ENSG00000240853",4554,5481
"ENSG00000241316",4554,5481
"ENSG00000241829",4554,5481
"ENSG00000241837",4554,5481
"ENSG00000242173",4554,5481
"ENSG00000242574",4554,5481
"ENSG00000243620",4554,5481
"ENSG00000248544",4554,5481
"ENSG00000250001",4554,5481
"ENSG00000250326",4554,5481
"ENSG00000251226",4554,5481
"ENSG00000251745",4554,5481
"ENSG00000252585",4554,5481
"ENSG00000253200",4554,5481
"ENSG00000253671",4554,5481
"ENSG00000253953",4554,5481
"ENSG00000254712",4554,5481
"ENSG00000254944",4554,5481
"ENSG00000256667",4554,5481
"ENSG00000256966",4554,5481
"ENSG00000257243",4554,5481
"ENSG00000258650",4554,5481
"ENSG00000258752",4554,5481
"ENSG00000258876",4554,5481
"ENSG00000259326",4554,5481
"ENSG00000259356",4554,5481
"ENSG00000259372",4554,5481
"ENSG00000260549",4554,5481
"ENSG00000261671",4554,5481
"ENSG00000262089",4554,5481
"ENSG00000262814",4554,5481
"ENSG00000263050",4554,5481
"ENSG00000263120",4554,5481
"ENSG00000264247",4554,5481
"ENSG00000267731",4554,5481
"ENSG00000268659",4554,5481
"ENSG00000269235",4554,5481
"ENSG00000269837",4554,5481
"ENSG00000269899",4554,5481
"ENSG00000269997",4554,5481
"ENSG00000270681",4554,5481
"ENSG00000271474",4554,5481
"ENSG00000271714",4554,5481
"ENSG00000273230",4554,5481
"ENSG00000273409",4554,5481
"ENSG00000277767",4554,5481
"ENSG00000280205",4554,5481
"ENSG00000280303",4554,5481
"ENSG00000280316",4554,5481
"ENSG00000003096",4488,5405
"ENSG00000004866",4488,5405
"ENSG00000005075",4488,5405
"ENSG00000005108",4488,5405
"ENSG00000005381",4488,5405
"ENSG00000006042",4488,5405
"ENSG00000006377",4488,5405
"ENSG00000010219",4488,5405
"ENSG00000017427",4488,5405
"ENSG00000020129",4488,5405
"ENSG00000035403",4488,5405
"ENSG00000041353",4488,5405
"ENSG00000047597",4488,5405
"ENSG00000049089",4488,5405
"ENSG00000056998",4488,5405
"ENSG00000059377",4488,5405
"ENSG00000060140",4488,5405
"ENSG00000060982",4488,5405
"ENSG00000061918",4488,5405
"ENSG00000061938",4488,5405
"ENSG00000063180",4488,5405
"ENSG00000063660",4488,5405
"ENSG00000064393",4488,5405
"ENSG00000065325",4488,5405
"ENSG00000065613",4488,5405
"ENSG00000065882",4488,5405
"ENSG00000066336",4488,5405
"ENSG00000067840",4488,5405
"ENSG00000068831",4488,5405
"ENSG00000069424",4488,5405
"ENSG00000070540",4488,5405
"ENSG00000070808",4488,5405
"ENSG00000071082",4488,5405
"ENSG00000072195",4488,5405
"ENSG00000072803",4488,5405
"ENSG00000075043",4488,5405
"ENSG00000075884",4488,5405
"ENSG00000076662",4488,5405
"ENSG00000078142",4488,5405
"ENSG00000078269",4488,5405
"ENSG00000079432",4488,5405
"ENSG00000082196",4488,5405
"ENSG00000083290",4488,5405
"ENSG00000083799",4488,5405
"ENSG00000084623",4488,5405
"ENSG00000084731",4488,5405
"ENSG00000085382",4488,5405
"ENSG00000086300",4488,5405
"ENSG00000086848",4488,5405
"ENSG00000087076",4488,5405
"ENSG00000088179",4488,5405
"ENSG00000089009",4488,5405
"ENSG00000089157",4488,5405
"ENSG00000090686",4488,5405
"ENSG00000091039",4488,5405
"ENSG00000091106",4488,5405
"ENSG00000091409",4488,5405
"ENSG00000091622",4488,5405
"ENSG00000091844",4488,5405
"ENSG00000094963",4488,5405
"ENSG00000095380",4488,5405
"ENSG00000095637",4488,5405
"ENSG00000099250",4488,5405
"ENSG00000099260",4488,5405
"ENSG00000099797",4488,5405
"ENSG00000099814",4488,5405
"ENSG00000099822",4488,5405
"ENSG00000099864",4488,5405
"ENSG00000100060",4488,5405
"ENSG00000100146",4488,5405
"ENSG00000100346",4488,5405
"ENSG00000100348",4488,5405
"ENSG00000100473",4488,5405
"ENSG00000100483",4488,5405
"ENSG00000101109",4488,5405
"ENSG00000101203",4488,5405
"ENSG00000101210",4488,5405
"ENSG00000101220",4488,5405
"ENSG00000101336",4488,5405
"ENSG00000101438",4488,5405
"ENSG00000101445",4488,5405
"ENSG00000101940",4488,5405
"ENSG00000102109",4488,5405
"ENSG00000102316",4488,5405
"ENSG00000102385",4488,5405
"ENSG00000103154",4488,5405
"ENSG00000103253",4488,5405
"ENSG00000103507",4488,5405
"ENSG00000103710",4488,5405
"ENSG00000104154",4488,5405
"ENSG00000104805",4488,5405
"ENSG00000104964",4488,5405
"ENSG00000105085",4488,5405
"ENSG00000105246",4488,5405
"ENSG00000105254",4488,5405
"ENSG00000105321",4488,5405
"ENSG00000105323",4488,5405
"ENSG00000105516",4488,5405
"ENSG00000105642",4488,5405
"ENSG00000105700",4488,5405
"ENSG00000105701",4488,5405
"ENSG00000105852",4488,5405
"ENSG00000105983",4488,5405
"ENSG00000106025",4488,5405
"ENSG00000106066",4488,5405
"ENSG00000106236",4488,5405
"ENSG00000106330",4488,5405
"ENSG00000106367",4488,5405
"ENSG00000106772",4488,5405
"ENSG00000107130",4488,5405
"ENSG00000107404",4488,5405
"ENSG00000107554",4488,5405
"ENSG00000107816",4488,5405
"ENSG00000108100",4488,5405
"ENSG00000108309",4488,5405
"ENSG00000108950",4488,5405
"ENSG00000109466",4488,5405
"ENSG00000109475",4488,5405
"ENSG00000110318",4488,5405
"ENSG00000110427",4488,5405
"ENSG00000110881",4488,5405
"ENSG00000110931",4488,5405
"ENSG00000110975",4488,5405
"ENSG00000111640",4488,5405
"ENSG00000111785",4488,5405
"ENSG00000113368",4488,5405
"ENSG00000113721",4488,5405
"ENSG00000113805",4488,5405
"ENSG00000114391",4488,5405
"ENSG00000114942",4488,5405
"ENSG00000115155",4488,5405
"ENSG00000115295",4488,5405
"ENSG00000115756",4488,5405
"ENSG00000115758",4488,5405
"ENSG00000115808",4488,5405
"ENSG00000116106",4488,5405
"ENSG00000117266",4488,5405
"ENSG00000117707",4488,5405
"ENSG00000118257",4488,5405
"ENSG00000118473",4488,5405
"ENSG00000118640",4488,5405
"ENSG00000119185",4488,5405
"ENSG00000119714",4488,5405
"ENSG00000119729",4488,5405
"ENSG00000119844",4488,5405
"ENSG00000121440",4488,5405
"ENSG00000121653",4488,5405
"ENSG00000121957",4488,5405
"ENSG00000122042",4488,5405
"ENSG00000122203",4488,5405
"ENSG00000122679",4488,5405
"ENSG00000122873",4488,5405
"ENSG00000123349",4488,5405
"ENSG00000123600",4488,5405
"ENSG00000123612",4488,5405
"ENSG00000123977",4488,5405
"ENSG00000124406",4488,5405
"ENSG00000124507",4488,5405
"ENSG00000124788",4488,5405
"ENSG00000125356",4488,5405
"ENSG00000125648",4488,5405
"ENSG00000125691",4488,5405
"ENSG00000125743",4488,5405
"ENSG00000125863",4488,5405
"ENSG00000125970",4488,5405
"ENSG00000126247",4488,5405
"ENSG00000126603",4488,5405
"ENSG00000126733",4488,5405
"ENSG00000127184",4488,5405
"ENSG00000127220",4488,5405
"ENSG00000127452",4488,5405
"ENSG00000127527",4488,5405
"ENSG00000127585",4488,5405
"ENSG00000128789",4488,5405
"ENSG00000128833",4488,5405
"ENSG00000129038",4488,5405
"ENSG00000129911",4488,5405
"ENSG00000129968",4488,5405
"ENSG00000130477",4488,5405
"ENSG00000130540",4488,5405
"ENSG00000130758",4488,5405
"ENSG00000130956",4488,5405
"ENSG00000131095",4488,5405
"ENSG00000131469",4488,5405
"ENSG00000132321",4488,5405
"ENSG00000132471",4488,5405
"ENSG00000132535",4488,5405
"ENSG00000132589",4488,5405
"ENSG00000132692",4488,5405
"ENSG00000132872",4488,5405
"ENSG00000133027",4488,5405
"ENSG00000133069",4488,5405
"ENSG00000133401",4488,5405
"ENSG00000134419",4488,5405
"ENSG00000134463",4488,5405
"ENSG00000134640",4488,5405
"ENSG00000134817",4488,5405
"ENSG00000134900",4488,5405
"ENSG00000135269",4488,5405
"ENSG00000135333",4488,5405
"ENSG00000135424",4488,5405
"ENSG00000135439",4488,5405
"ENSG00000135824",4488,5405
"ENSG00000135838",4488,5405
"ENSG00000135931",4488,5405
"ENSG00000136099",4488,5405
"ENSG00000136267",4488,5405
"ENSG00000136274",4488,5405
"ENSG00000136280",4488,5405
"ENSG00000136295",4488,5405
"ENSG00000136682",4488,5405
"ENSG00000136888",4488,5405
"ENSG00000137142",4488,5405
"ENSG00000137513",4488,5405
"ENSG00000137825",4488,5405
"ENSG00000137880",4488,5405
"ENSG00000138018",4488,5405
"ENSG00000138246",4488,5405
"ENSG00000138326",4488,5405
"ENSG00000138660",4488,5405
"ENSG00000138792",4488,5405
"ENSG00000139364",4488,5405
"ENSG00000140090",4488,5405
"ENSG00000140519",4488,5405
"ENSG00000141258",4488,5405
"ENSG00000141349",4488,5405
"ENSG00000141404",4488,5405
"ENSG00000141753",4488,5405
"ENSG00000141858",4488,5405
"ENSG00000142347",4488,5405
"ENSG00000142459",4488,5405
"ENSG00000142676",4488,5405
"ENSG00000143194",4488,5405
"ENSG00000143774",4488,5405
"ENSG00000144021",4488,5405
"ENSG00000144161",4488,5405
"ENSG00000144597",4488,5405
"ENSG00000144815",4488,5405
"ENSG00000145198",4488,5405
"ENSG00000145246",4488,5405
"ENSG00000145425",4488,5405
"ENSG00000145675",4488,5405
"ENSG00000145681",4488,5405
"ENSG00000145730",4488,5405
"ENSG00000145824",4488,5405
"ENSG00000145833",4488,5405
"ENSG00000146007",4488,5405
"ENSG00000146021",4488,5405
"ENSG00000146070",4488,5405
"ENSG00000146090",4488,5405
"ENSG00000146425",4488,5405
"ENSG00000147162",4488,5405
"ENSG00000147255",4488,5405
"ENSG00000147586",4488,5405
"ENSG00000147604",4488,5405
"ENSG00000147676",4488,5405
"ENSG00000147684",4488,5405
"ENSG00000148082",4488,5405
"ENSG00000148339",4488,5405
"ENSG00000148341",4488,5405
"ENSG00000148671",4488,5405
"ENSG00000149091",4488,5405
"ENSG00000149231",4488,5405
"ENSG00000149527",4488,5405
"ENSG00000149654",4488,5405
"ENSG00000150782",4488,5405
"ENSG00000150991",4488,5405
"ENSG00000151835",4488,5405
"ENSG00000151917",4488,5405
"ENSG00000152034",4488,5405
"ENSG00000152076",4488,5405
"ENSG00000152402",4488,5405
"ENSG00000152518",4488,5405
"ENSG00000152642",4488,5405
"ENSG00000152784",4488,5405
"ENSG00000152932",4488,5405
"ENSG00000152954",4488,5405
"ENSG00000153561",4488,5405
"ENSG00000154118",4488,5405
"ENSG00000154146",4488,5405
"ENSG00000154174",4488,5405
"ENSG00000154237",4488,5405
"ENSG00000154447",4488,5405
"ENSG00000154975",4488,5405
"ENSG00000155093",4488,5405
"ENSG00000155313",4488,5405
"ENSG00000156052",4488,5405
"ENSG00000156467",4488,5405
"ENSG00000157613",4488,5405
"ENSG00000157985",4488,5405
"ENSG00000158457",4488,5405
"ENSG00000159409",4488,5405
"ENSG00000160211",4488,5405
"ENSG00000160293",4488,5405
"ENSG00000160781",4488,5405
"ENSG00000160877",4488,5405
"ENSG00000160963",4488,5405
"ENSG00000161016",4488,5405
"ENSG00000161040",4488,5405
"ENSG00000161243",4488,5405
"ENSG00000161551",4488,5405
"ENSG00000161800",4488,5405
"ENSG00000161970",4488,5405
"ENSG00000161981",4488,5405
"ENSG00000162409",4488,5405
"ENSG00000162482",4488,5405
"ENSG00000162545",4488,5405
"ENSG00000162849",4488,5405
"ENSG00000162913",4488,5405
"ENSG00000163520",4488,5405
"ENSG00000163584",4488,5405
"ENSG00000163682",4488,5405
"ENSG00000164061",4488,5405
"ENSG00000164100",4488,5405
"ENSG00000164129",4488,5405
"ENSG00000164253",4488,5405
"ENSG00000164318",4488,5405
"ENSG00000164530",4488,5405
"ENSG00000165084",4488,5405
"ENSG00000165125",4488,5405
"ENSG00000165175",4488,5405
"ENSG00000165475",4488,5405
"ENSG00000166002",4488,5405
"ENSG00000166682",4488,5405
"ENSG00000167208",4488,5405
"ENSG00000167281",4488,5405
"ENSG00000167680",4488,5405
"ENSG00000167700",4488,5405
"ENSG00000167702",4488,5405
"ENSG00000167889",4488,5405
"ENSG00000167977",4488,5405
"ENSG00000168032",4488,5405
"ENSG00000168135",4488,5405
"ENSG00000169019",4488,5405
"ENSG00000169116",4488,5405
"ENSG00000169567",4488,5405
"ENSG00000170153",4488,5405
"ENSG00000170296",4488,5405
"ENSG00000170340",4488,5405
"ENSG00000170439",4488,5405
"ENSG00000170525",4488,5405
"ENSG00000170549",4488,5405
"ENSG00000170629",4488,5405
"ENSG00000171450",4488,5405
"ENSG00000171724",4488,5405
"ENSG00000171798",4488,5405
"ENSG00000171813",4488,5405
"ENSG00000171863",4488,5405
"ENSG00000171953",4488,5405
"ENSG00000172137",4488,5405
"ENSG00000172349",4488,5405
"ENSG00000172992",4488,5405
"ENSG00000173898",4488,5405
"ENSG00000174007",4488,5405
"ENSG00000174672",4488,5405
"ENSG00000174705",4488,5405
"ENSG00000174775",4488,5405
"ENSG00000174871",4488,5405
"ENSG00000175161",4488,5405
"ENSG00000175221",4488,5405
"ENSG00000175229",4488,5405
"ENSG00000175264",4488,5405
"ENSG00000175287",4488,5405
"ENSG00000175344",4488,5405
"ENSG00000175567",4488,5405
"ENSG00000175602",4488,5405
"ENSG00000176076",4488,5405
"ENSG00000176165",4488,5405
"ENSG00000176871",4488,5405
"ENSG00000177034",4488,5405
"ENSG00000177182",4488,5405
"ENSG00000177542",4488,5405
"ENSG00000177954",4488,5405
"ENSG00000178531",4488,5405
"ENSG00000178821",4488,5405
"ENSG00000178947",4488,5405
"ENSG00000178952",4488,5405
"ENSG00000178974",4488,5405
"ENSG00000178980",4488,5405
"ENSG00000179073",4488,5405
"ENSG00000180340",4488,5405
"ENSG00000180739",4488,5405
"ENSG00000181072",4488,5405
"ENSG00000181396",4488,5405
"ENSG00000181418",4488,5405
"ENSG00000181458",4488,5405
"ENSG00000182899",4488,5405
"ENSG00000182903",4488,5405
"ENSG00000183166",4488,5405
"ENSG00000183379",4488,5405
"ENSG00000183474",4488,5405
"ENSG00000183508",4488,5405
"ENSG00000183741",4488,5405
"ENSG00000183793",4488,5405
"ENSG00000183856",4488,5405
"ENSG00000184156",4488,5405
"ENSG00000184221",4488,5405
"ENSG00000184307",4488,5405
"ENSG00000184436",4488,5405
"ENSG00000184545",4488,5405
"ENSG00000184611",4488,5405
"ENSG00000184933",4488,5405
"ENSG00000185043",4488,5405
"ENSG00000185453",4488,5405
"ENSG00000186501",4488,5405
"ENSG00000187676",4488,5405
"ENSG00000187764",4488,5405
"ENSG00000187775",4488,5405
"ENSG00000188051",4488,5405
"ENSG00000188243",4488,5405
"ENSG00000188419",4488,5405
"ENSG00000188763",4488,5405
"ENSG00000188783",4488,5405
"ENSG00000188846",4488,5405
"ENSG00000188921",4488,5405
"ENSG00000189043",4488,5405
"ENSG00000189046",4488,5405
"ENSG00000189057",4488,5405
"ENSG00000189108",4488,5405
"ENSG00000189184",4488,5405
"ENSG00000196458",4488,5405
"ENSG00000196531",4488,5405
"ENSG00000196549",4488,5405
"ENSG00000196569",4488,5405
"ENSG00000196616",4488,5405
"ENSG00000196683",4488,5405
"ENSG00000196821",4488,5405
"ENSG00000197208",4488,5405
"ENSG00000197321",4488,5405
"ENSG00000197451",4488,5405
"ENSG00000197520",4488,5405
"ENSG00000197614",4488,5405
"ENSG00000197619",4488,5405
"ENSG00000198010",4488,5405
"ENSG00000198019",4488,5405
"ENSG00000198034",4488,5405
"ENSG00000198355",4488,5405
"ENSG00000198918",4488,5405
"ENSG00000198944",4488,5405
"ENSG00000199347",4488,5405
"ENSG00000199568",4488,5405
"ENSG00000200169",4488,5405
"ENSG00000201098",4488,5405
"ENSG00000201372",4488,5405
"ENSG00000202354",4488,5405
"ENSG00000204278",4488,5405
"ENSG00000205089",4488,5405
"ENSG00000205363",4488,5405
"ENSG00000205571",4488,5405
"ENSG00000206052",4488,5405
"ENSG00000206527",4488,5405
"ENSG00000206560",4488,5405
"ENSG00000207008",4488,5405
"ENSG00000207093",4488,5405
"ENSG00000207174",4488,5405
"ENSG00000207375",4488,5405
"ENSG00000207445",4488,5405
"ENSG00000212607",4488,5405
"ENSG00000213190",4488,5405
"ENSG00000214027",4488,5405
"ENSG00000215217",4488,5405
"ENSG00000219669",4488,5405
