"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0031346","positive regulation of cell projection organization","48/1607","367/18860",0.130790190735695,1.53497386264792,3.15861627574476,0.00190895807443618,0.0267254130421065,0.0216696492711292,"PAFAH1B1/CDKL5/CAMK2B/FGFR1/ITGA6/ABL1/NRP1/PALM/KCTD17/ARHGEF7/STMN2/DVL1/NEURL1/MDK/EPHA4/TGFB3/RHOQ/BCL11A/PACSIN1/RREB1/DLG4/ATP8A2/TUBB2B/ITPKA/PLCE1/ABI2/PIK3R1/DOCK11/GPM6A/ROBO3/NPTN/KIT/BRAF/PRKCI/RET/ZNF804A/HAP1/HRAS/RGMA/ROBO2/SEMA4D/RELN/LPAR1/DDR1/TENM3/LYN/CYFIP1/NEFL",48
"GO:0003018","vascular process in circulatory system","39/1607","283/18860",0.137809187279152,1.61734988928737,3.19353558133452,0.00191601446656228,0.0267592528889377,0.0216970874855008,"TBXAS1/SLC2A3/ATP2B1/NOS1/ABL1/ABCA2/ABCC3/SLC1A2/SLC29A1/SLC4A3/TACR1/SLC2A1/ITGB1BP1/SCPEP1/ATP8A1/ABCC4/MKKS/DOCK4/NTS/ROCK2/MTNR1B/SLCO2B1/ADRA2A/SLC2A13/KCNMA1/SLC29A4/FABP5/GPR4/CDH5/SLC2A4/SLC8A1/ADRA2C/PTP4A3/PDE2A/SLC6A17/TNF/GPX1/HBB/PECAM1",39
"GO:0007584","response to nutrient","26/1607","167/18860",0.155688622754491,1.82718570326677,3.27685111667986,0.00193766543101804,0.0269541764188311,0.0218551364750833,"MLXIPL/OXCT1/CCND1/GNAI2/IGFBP2/SPP1/APAF1/BECN1/CDKN2D/RARA/PIM1/NFKBIZ/SFRP2/OGT/CCL28/ABCA1/CYBB/MN1/FASN/RELA/MAF/HSF1/GPRIN3/SLC22A4/MAFB/GPX1",26
"GO:0110053","regulation of actin filament organization","38/1607","274/18860",0.138686131386861,1.6276418406697,3.19395769787372,0.00193931747812325,0.0269541764188311,0.0218551364750833,"SCIN/WAS/WDR1/DLG1/PAK3/ASAP3/PXN/PLEKHG2/ABL1/NRP1/HCK/PYCARD/TACR1/RGS4/ITGB1BP1/TGFB3/SORBS3/VASP/MKKS/TMOD2/ROCK2/ABI2/AP1AR/GPR65/PIK3R1/CYRIB/RHOC/BRAF/F11R/LMOD1/SPTBN2/PPM1E/HCLS1/SVIL/CYRIA/LPAR1/SHANK3/CYFIP1",38
"GO:0051896","regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction","42/1607","311/18860",0.135048231511254,1.58494688631129,3.17447078768534,0.00194518665727729,0.0269707611518639,0.0218685838013234,"FGR/IGF1/PIK3CB/DLG1/FGFR1/OSBPL8/RASD2/PPP1R16B/PIK3CG/PIP5K1B/PTPN6/PDGFRB/RTN4/IL1R1/ITGB1BP1/RAMP3/BECN1/SESN2/CHI3L1/NTS/EPHA7/TXN/KLF4/CEP55/PIK3R5/RCN3/BTBD10/ADRA2A/IL18/KIT/VAV2/RET/RASGRP1/HCLS1/ADRA2C/CIB1/SEMA4D/RELN/DDR1/TNF/GPX1/PECAM1",42
"GO:0030865","cortical cytoskeleton organization","12/1607","55/18860",0.218181818181818,2.56061548905357,3.53732974720457,0.00195217151299692,0.027002698529895,0.021894479445274,"PAFAH1B1/AKAP11/EHD2/WDR1/DLG1/RHOQ/ROCK2/LCP1/RAB13/FMNL3/RACGAP1/IQGAP3",12
"GO:0002792","negative regulation of peptide secretion","11/1607","48/18860",0.229166666666667,2.68953536610662,3.57688830067318,0.00196127133341904,0.0270636675865096,0.021943914717655,"CD74/ACVR1C/MTNR1B/CCN3/ADRA2A/KCNB1/CARTPT/MIDN/UCP2/ADRA2C/PIM3",11
"GO:0022411","cellular component disassembly","60/1607","483/18860",0.124223602484472,1.45790736954396,3.11134985712663,0.00198217006067164,0.0272753935584811,0.0221155875575464,"SCIN/PAFAH1B1/CCDC88C/NGEF/WDR1/NSF/TSG101/FAP/PIK3C3/WDR47/TIMP3/STMN2/PPP1R9B/CHMP3/EPHA4/ARHGEF2/VAMP8/NEK6/TGFB3/APAF1/ACVR1C/RPL23/C3/NAPB/BECN1/TMOD2/PAK4/C1QL1/TOP2A/LCP1/HMGA1/COL6A1/DYRK3/IQSEC1/PIK3R1/CCSAP/PRKAA2/PDPN/PBXIP1/LMOD1/EIF5A2/MID1IP1/PRKCB/MAPRE2/STAT3/ITGAM/GABARAP/C1QB/SPTBN2/ATP2A2/SH3PXD2B/CIDEA/CIB1/HSF1/SVIL/STMN3/CALM1/DDR1/TNF/MAP1LC3B2",60
"GO:0009743","response to carbohydrate","35/1607","247/18860",0.1417004048583,1.66301781930774,3.20110887982565,0.00198607234649134,0.0272753935584811,0.0221155875575464,"MLXIPL/IGF1/MAP2K3/CYBA/PTPRN/RASAL2/OXCT1/ICAM1/ANGPT2/GCK/RAB11FIP2/PPP3CB/SLC29A1/GPR68/EGR1/ACVR1C/SESN2/SLC12A6/EPHA5/OGT/ADRA2A/PTPRN2/KCNB1/PRKAA2/PRKCB/ADCY5/BRSK2/UCP2/PLCB1/ZFP36L1/PIM3/TNF/GPX1/TUNAR/LYN",35
"GO:1902905","positive regulation of supramolecular fiber organization","27/1607","176/18860",0.153409090909091,1.80043276574079,3.25597618928136,0.00199685668653154,0.0273198655408311,0.0221516465796614,"SCIN/WDR1/DLG1/PXN/ABL1/NRP1/HCK/PYCARD/STMN2/TACR1/PROX1/ITGB1BP1/TGFB3/SORBS3/VASP/ROCK2/ABI2/GPR65/RHOC/BRAF/LMOD1/PPM1E/LPAR1/HSPA1B/HSPA1A/GPX1/CYFIP1",27
"GO:0034766","negative regulation of monoatomic ion transmembrane transport","16/1607","85/18860",0.188235294117647,2.20915846114426,3.40986878079917,0.00199878350524111,0.0273198655408311,0.0221516465796614,"MCUB/NEDD4L/KCNH2/GNB5/NOS1/CBARP/HAMP/PPP3CB/RGS4/UBR3/KCNAB1/KCNE3/UCP2/KCNE5/CALM1/PPP3R1",16
"GO:0030316","osteoclast differentiation","20/1607","117/18860",0.170940170940171,2.00618022646647,3.33183981807619,0.00202144759253153,0.0274993153625515,0.0222971490904111,"PAFAH1B1/SBNO2/SPI1/SNX10/CD81/GPR68/BMP2/PIK3R1/CAMK4/UBASH3B/LRRK1/CARTPT/EEIG1/GPR183/FOS/JUNB/ANXA2/CSF1/MAFB/TNF",20
"GO:1903557","positive regulation of tumor necrosis factor superfamily cytokine production","20/1607","117/18860",0.170940170940171,2.00618022646647,3.33183981807619,0.00202144759253153,0.0274993153625515,0.0222971490904111,"BTK/IFNGR1/CYBA/NFATC4/PYCARD/NOD1/HSPB1/ARHGEF2/RIPK1/PIK3R1/FCGR1A/LY96/SPON2/MAPKAPK2/FZD5/SYK/CYBB/STAT3/ARID5A/FCGR3A",20
"GO:0110020","regulation of actomyosin structure organization","19/1607","109/18860",0.174311926605505,2.04575167130045,3.34167767210185,0.00205081800681,0.0278332194430119,0.0225678870693667,"WAS/ASAP3/PXN/ABL1/NRP1/TACR1/PROX1/ITGB1BP1/TGFB3/SORBS3/MKKS/ROCK2/GPR65/PIK3R1/RHOC/BRAF/F11R/PPM1E/LPAR1",19
"GO:0001771","immunological synapse formation","6/1607","17/18860",0.352941176470588,4.14217211464549,3.95561818002203,0.00205975013850347,0.0278888234715681,0.0226129722396118,"DLG1/DOCK8/CD81/LGALS3/DOCK2/EPHB1",6
"GO:0014015","positive regulation of gliogenesis","14/1607","70/18860",0.2,2.34723086496577,3.44637563567198,0.00206591468432285,0.0279067819652791,0.0226275334461886,"SOX10/MDK/HES1/CXCR4/EGR2/ATXN1/BMP2/GFAP/ZNF365/PRKCI/RELA/TNF/ETV5/LYN",14
"GO:0002790","peptide secretion","37/1607","266/18860",0.139097744360902,1.63247259405514,3.17052421251203,0.00209364196217917,0.0282152496211436,0.0228776469207134,"MLXIPL/HFE/CD74/PTPRN/OXCT1/GCK/RAB11FIP2/PPP3CB/GPR68/SNX19/ACVR1C/VGF/SNAP25/MTNR1B/LRRC8A/CCN3/EPHA5/ADRA2A/ITPR1/PTPRN2/KCNB1/CARTPT/ABCA1/PRKCB/MIDN/CPLX1/ADCY5/BRSK2/UCP2/SLC25A22/RPH3AL/PLCB1/ADRA2C/PIM3/TNF/AQP1/TUNAR",37
"GO:0030198","extracellular matrix organization","44/1607","331/18860",0.132930513595166,1.56009302203163,3.13749560200114,0.00210448172477266,0.0282768905732317,0.0229276269831499,"ST7/TNFRSF1A/BCL3/NFKB2/FAP/COL19A1/ADAMTS2/ABL1/TIMP3/CAV2/SMOC2/LOXL3/NID1/BMP2/LOXL1/PXDN/GFAP/LARGE1/COL4A2/ADAMTS8/LCP1/EMILIN1/COL6A1/CCN1/SFRP2/ADAMTS19/SERPINH1/CREB3L1/RUNX1/PDPN/OLFML2B/PBXIP1/EGFLAM/STAT3/NPNT/EFEMP2/SH3PXD2B/ANXA2/COL4A1/LAMA2/MMP17/DDR1/TNF/ITGB3",44
"GO:0048671","negative regulation of collateral sprouting","5/1607","12/18860",0.416666666666667,4.89006430201203,4.11386204732692,0.00212272774240799,0.0282768905732317,0.0229276269831499,"ULK2/SPP1/BCL11A/EPHA7/RGMA",5
"GO:0051133","regulation of NK T cell activation","5/1607","12/18860",0.416666666666667,4.89006430201203,4.11386204732692,0.00212272774240799,0.0282768905732317,0.0229276269831499,"HSPH1/LGALS3/IL18/ZBTB7B/CD300A",5
"GO:0097278","complement-dependent cytotoxicity","5/1607","12/18860",0.416666666666667,4.89006430201203,4.11386204732692,0.00212272774240799,0.0282768905732317,0.0229276269831499,"CFH/RAB27A/CD59/C3/CR1",5
"GO:0098911","regulation of ventricular cardiac muscle cell action potential","5/1607","12/18860",0.416666666666667,4.89006430201203,4.11386204732692,0.00212272774240799,0.0282768905732317,0.0229276269831499,"DLG1/DSP/DSC2/CTNNA3/RYR2",5
"GO:0098656","monoatomic anion transmembrane transport","24/1607","151/18860",0.158940397350993,1.86534903176088,3.258287900704,0.00213996079026319,0.0284407692125302,0.0230605039804496,"GABRA1/MCOLN3/CLCN4/KCNK2/APOL1/ABCC3/GABRA4/PANX1/SLC1A2/GABRG2/SLC4A3/ABCC4/ANO3/TTYH3/LRRC8A/SLC12A6/GLRA3/GABRB2/SLC25A27/GABRB3/UCP2/ANO6/GABRD/TCAF1",24
"GO:1901888","regulation of cell junction assembly","39/1607","285/18860",0.136842105263158,1.6060000655029,3.14605019425479,0.0021775304385714,0.0288735530337467,0.0234114161852939,"ARHGAP33/VCL/LZTS1/SLK/FGFR1/ABL1/NRP1/ZDHHC8/SRPX2/ICAM5/NEURL1/PPP1R9B/ASIC1/RTN4/ITGB1BP1/ADGRB2/SLITRK3/DOCK4/LRRC4B/ROCK2/APLNR/EPHA7/RPS6/OGT/EPHB1/F11R/FZD5/SLITRK5/CASKIN1/HOPX/PEAK1/LRRN1/SLITRK4/SLITRK6/ROBO2/SEMA4D/IL1RAPL2/ANKRD28/TNF",39
"GO:0050853","B cell receptor signaling pathway","15/1607","78/18860",0.192307692307692,2.25695275477478,3.39492586347257,0.00218913612819451,0.0289608651087751,0.0234822110515891,"BTK/LAT2/BLNK/ABL1/CD81/PTPN6/RFTN1/CMTM3/NFKBIZ/PLCL2/SYK/PRKCB/CD300A/PIK3CD/LYN",15
"GO:0043062","extracellular structure organization","44/1607","332/18860",0.132530120481928,1.55539394666407,3.11595279910269,0.00223121470323866,0.0294499917809625,0.023878807482812,"ST7/TNFRSF1A/BCL3/NFKB2/FAP/COL19A1/ADAMTS2/ABL1/TIMP3/CAV2/SMOC2/LOXL3/NID1/BMP2/LOXL1/PXDN/GFAP/LARGE1/COL4A2/ADAMTS8/LCP1/EMILIN1/COL6A1/CCN1/SFRP2/ADAMTS19/SERPINH1/CREB3L1/RUNX1/PDPN/OLFML2B/PBXIP1/EGFLAM/STAT3/NPNT/EFEMP2/SH3PXD2B/ANXA2/COL4A1/LAMA2/MMP17/DDR1/TNF/ITGB3",44
"GO:0032418","lysosome localization","16/1607","86/18860",0.186046511627907,2.18347057206119,3.3570919733199,0.00226545426244683,0.0298336533922222,0.0241898901419161,"FGR/BTK/LAT2/KXD1/PIK3CG/RAB34/VAMP8/NR4A3/CPLX2/KIT/SYK/CD300A/PIK3CD/RASGRP1/LYN/MILR1",16
"GO:0001938","positive regulation of endothelial cell proliferation","19/1607","110/18860",0.172727272727273,2.02715392883408,3.29735871259238,0.0022853855320845,0.0300226469670068,0.0243431309720438,"FLT4/CYBA/FGFR1/NRP1/HMOX1/PPP1R16B/CAV2/MDK/AKT3/PROX1/NRP2/NR4A1/APLNR/STAT3/PIK3CD/SCG2/JUN/NRARP/ITGB3",19
"GO:0071902","positive regulation of protein serine/threonine kinase activity","12/1607","56/18860",0.214285714285714,2.51489021246333,3.46485455933883,0.00229542082393378,0.0300226469670068,0.0243431309720438,"FGFR1/CEMIP/PIK3CG/CCNY/PDGFRB/MAP3K10/PIM1/PIK3R5/ERBB2/RASGRP1/CIB1/TNF",12
"GO:1903539","protein localization to postsynaptic membrane","12/1607","56/18860",0.214285714285714,2.51489021246333,3.46485455933883,0.00229542082393378,0.0300226469670068,0.0243431309720438,"CACNG3/DLG1/GPSM2/DLG4/ERBB2/OGT/NETO1/NSG1/CPLX1/GABARAP/NETO2/HRAS",12
"GO:0002577","regulation of antigen processing and presentation","7/1607","23/18860",0.304347826086957,3.5718730553827,3.76653957669944,0.00232745995456876,0.0301644190141078,0.0244580833782906,"HFE/WAS/CD74/PYCARD/NOD1/YTHDF1/HLA-DOA",7
"GO:0031340","positive regulation of vesicle fusion","7/1607","23/18860",0.304347826086957,3.5718730553827,3.76653957669944,0.00232745995456876,0.0301644190141078,0.0244580833782906,"RPH3A/SYT11/SYT4/ANXA1/SYT2/RPH3AL/ANXA2",7
"GO:0036092","phosphatidylinositol-3-phosphate biosynthetic process","7/1607","23/18860",0.304347826086957,3.5718730553827,3.76653957669944,0.00232745995456876,0.0301644190141078,0.0244580833782906,"INPP4A/PIK3CB/PIK3C3/SYNJ2/PIK3CG/BECN1/PIK3CD",7
"GO:0035094","response to nicotine","11/1607","49/18860",0.224489795918367,2.6346468892473,3.49664069823573,0.00233763788129442,0.0301644190141078,0.0244580833782906,"CHRNA3/HMOX1/PPP1R9B/TACR1/CHRNA2/FOSB/B2M/RELA/CHRNA7/TNF/GPX1",11
"GO:0042743","hydrogen peroxide metabolic process","11/1607","49/18860",0.224489795918367,2.6346468892473,3.49664069823573,0.00233763788129442,0.0301644190141078,0.0244580833782906,"MPO/CYBA/MAOB/PXDN/TXN/CYBB/STAT3/HBA2/HBA1/GPX1/HBB",11
"GO:1903307","positive regulation of regulated secretory pathway","11/1607","49/18860",0.224489795918367,2.6346468892473,3.49664069823573,0.00233763788129442,0.0301644190141078,0.0244580833782906,"FGR/RAB27A/RPH3A/SYT10/VAMP8/SYT4/KCNB1/SYK/ITGAM/CDK5R2/RPH3AL",11
"GO:0045229","external encapsulating structure organization","44/1607","333/18860",0.132132132132132,1.55072309397138,3.09448093956386,0.00236452239376907,0.0304432258197768,0.0246841470759304,"ST7/TNFRSF1A/BCL3/NFKB2/FAP/COL19A1/ADAMTS2/ABL1/TIMP3/CAV2/SMOC2/LOXL3/NID1/BMP2/LOXL1/PXDN/GFAP/LARGE1/COL4A2/ADAMTS8/LCP1/EMILIN1/COL6A1/CCN1/SFRP2/ADAMTS19/SERPINH1/CREB3L1/RUNX1/PDPN/OLFML2B/PBXIP1/EGFLAM/STAT3/NPNT/EFEMP2/SH3PXD2B/ANXA2/COL4A1/LAMA2/MMP17/DDR1/TNF/ITGB3",44
"GO:0045444","fat cell differentiation","36/1607","259/18860",0.138996138996139,1.63128013781405,3.12204255434135,0.00241459724049567,0.0310187012988398,0.025150757330963,"LMO3/C1QTNF3/OSBPL8/STK4/TRIB3/CCND1/FBXO9/HES1/NR4A3/EGR2/NR4A1/RREB1/BMP2/MKKS/KLF4/PIM1/ATAT1/SOX13/PLAC8/SFRP2/ADIRF/ZFP36L2/ZBTB7B/SENP2/CMKLR1/CTBP2/CCDC85B/CIDEA/METRNL/SLC2A4/PLCB1/ZFP36L1/MAFB/CEBPD/TNF/GPX1",36
"GO:0050920","regulation of chemotaxis","31/1607","214/18860",0.144859813084112,1.700097121821,3.14345535341044,0.00246692978695037,0.0316205578025105,0.0256387579963053,"CD74/SPI1/FGFR1/ANGPT2/NRP1/HSPB1/MDK/SMOC2/PDGFRB/PGF/DUSP1/TNFSF14/CCN3/TUBB2B/PLA2G7/YTHDF1/CYRIB/ROBO3/SLAMF8/IL6R/GPR183/C3AR1/SCG2/IL16/CMKLR1/ANO6/CSF1/ROBO2/C5AR1/LPAR1/LYN",31
"GO:0060840","artery development","20/1607","119/18860",0.168067226890756,1.97246291173595,3.24776879564757,0.00248560664332003,0.0317893106844122,0.0257755871543258,"NOTCH3/NRP1/NPRL3/MDK/PDGFRB/HES1/RTN4/AKT3/PROX1/EGR2/LOXL1/LDLR/MYH10/APLNR/HEY2/TGFBR2/DCTN5/EFEMP2/ROBO2/PDE2A",20
"GO:0002437","inflammatory response to antigenic stimulus","15/1607","79/18860",0.189873417721519,2.22838373256244,3.3390521595174,0.00249374332409777,0.0318228130384866,0.0258027517209278,"FGR/BTK/HCK/CD81/C3/GPR17/FCGR1A/FCGR3B/NPY5R/SYK/RASGRP1/FCGR3A/TNF/GPX1/LYN",15
"GO:0032233","positive regulation of actin filament bundle assembly","13/1607","64/18860",0.203125,2.38390634723087,3.38453436048504,0.00254679412221962,0.0319872785376008,0.0259361045591942,"PXN/ABL1/NRP1/TACR1/ITGB1BP1/TGFB3/SORBS3/ROCK2/GPR65/RHOC/BRAF/PPM1E/LPAR1",13
"GO:0045058","T cell selection","13/1607","64/18860",0.203125,2.38390634723087,3.38453436048504,0.00254679412221962,0.0319872785376008,0.0259361045591942,"CD74/CYLD/JAK3/CD69/LOXL3/DOCK2/IRF4/ITPKB/BRAF/CD1D/IL6R/SYK/STAT3",13
"GO:0045620","negative regulation of lymphocyte differentiation","13/1607","64/18860",0.203125,2.38390634723087,3.38453436048504,0.00254679412221962,0.0319872785376008,0.0259361045591942,"CD74/HMGB3/JAK3/MDK/CD69/LOXL3/ANXA1/ERBB2/ZC3H8/RUNX1/ZBTB7B/NRARP/CR1",13
"GO:1903829","positive regulation of protein localization","57/1607","459/18860",0.124183006535948,1.45743092922712,3.02793197185272,0.00254795138488105,0.0319872785376008,0.0259361045591942,"MLXIPL/IGF1/CDH1/TSG101/DLG1/C1QTNF3/OXCT1/CYLD/ACHE/SORBS1/ZDHHC8/MYOM1/NECAB2/CD33/GCK/DVL1/RAB11FIP2/PPP3CB/PPP1R9B/CD81/RTN4/TGFB3/GPR68/GPSM2/RAMP3/GLIS2/TMEM35A/SMO/ABHD17A/SESN2/LGALS3/SYT11/MYH10/ROCK2/LRRC8A/PARP9/STAC/PIK3R1/ITPR1/BAG3/GPD1L/ZIC1/PRKAA2/CNST/PRKCI/DTX3L/PRKCB/SNX33/HCLS1/RPH3AL/CACNB4/PLCB1/CIB1/TNF/TUNAR/LYN/PECAM1",57
"GO:0030258","lipid modification","27/1607","179/18860",0.150837988826816,1.77025791491832,3.16007639931304,0.0025537780605361,0.0319872785376008,0.0259361045591942,"INPP5A/SYNJ2/HADHA/FMO2/CRAT/DGKH/FA2H/ECH1/BLVRA/PRKAG2/LPCAT3/ACADS/SESN2/DGKB/CYP2C8/SAMD1/PLA2G7/DGKZ/DGKE/DGKI/SGPP2/ECI1/ALOX15B/CHRM5/INPP5F/PLPP4/PLIN5",27
"GO:0050796","regulation of insulin secretion","27/1607","179/18860",0.150837988826816,1.77025791491832,3.16007639931304,0.0025537780605361,0.0319872785376008,0.0259361045591942,"MLXIPL/OXCT1/GCK/PPP3CB/GPR68/ACVR1C/SNAP25/MTNR1B/LRRC8A/CCN3/EPHA5/ADRA2A/ITPR1/KCNB1/CARTPT/PRKCB/MIDN/ADCY5/BRSK2/UCP2/SLC25A22/RPH3AL/PLCB1/ADRA2C/PIM3/TNF/TUNAR",27
"GO:0021782","glial cell development","22/1607","136/18860",0.161764705882353,1.89849555254585,3.20937915235943,0.00256061802387321,0.0319872785376008,0.0259361045591942,"IFNGR1/SOX10/FA2H/ABCA2/MDK/CSPG5/B4GALT6/SMO/LDLR/GFAP/ERBB2/COL6A1/PRDM8/MXRA8/HRAS/OLIG1/C5AR1/HES5/LPAR1/PPP3R1/TNF/LYN",22
"GO:0099068","postsynapse assembly","16/1607","87/18860",0.183908045977011,2.15837320916393,3.30503641049016,0.00256109050451645,0.0319872785376008,0.0259361045591942,"ARHGAP33/LZTS1/FGFR1/ABL1/ZDHHC8/NEURL1/PPP1R9B/ASIC1/RTN4/SLITRK3/DOCK4/LRRC4B/CASKIN1/SPTBN2/RELN/SHANK3",16
"GO:1990849","vacuolar localization","16/1607","87/18860",0.183908045977011,2.15837320916393,3.30503641049016,0.00256109050451645,0.0319872785376008,0.0259361045591942,"FGR/BTK/LAT2/KXD1/PIK3CG/RAB34/VAMP8/NR4A3/CPLX2/KIT/SYK/CD300A/PIK3CD/RASGRP1/LYN/MILR1",16
"GO:0014706","striated muscle tissue development","54/1607","430/18860",0.125581395348837,1.4738426361413,3.03347662962448,0.00256208784403113,0.0319872785376008,0.0259361045591942,"MCUB/IGF1/XK/GPC1/FGFR1/FGF20/COL19A1/KCNK2/DSP/ABL1/MYOM1/CTCF/NPRL3/CAV2/PPP3CB/NEURL1/HLF/PDGFRB/RGS4/PROX1/EGR1/EGR2/NR4A1/BMP2/SMO/SOX15/RARA/MYH10/LARGE1/MBD2/HEY2/PIM1/COL6A1/HOMER1/TOMM70/SORBS2/EPHB1/RUNX1/BTG2/G6PD/LMNA/MYL3/ATF3/PI16/VAMP5/FOS/HOPX/ZBTB18/SLC8A1/NR2F2/NACA/SVIL/RYR2/GPX1",54
"GO:0007015","actin filament organization","58/1607","469/18860",0.123667377398721,1.45137942609824,3.02106776294458,0.00257947109338359,0.032134750035932,0.0260556782264483,"SCIN/WAS/WDR1/DLG1/PAK3/ASAP3/PXN/PLEKHG2/SORBS1/ABL1/NRP1/HCK/PYCARD/PPP1R9B/TACR1/ARHGEF2/RGS4/PROX1/ITGB1BP1/TGFB3/RHOQ/SORBS3/PACSIN1/VASP/MKKS/MYO5C/TMOD2/ROCK2/LCP1/ABI2/AP1AR/GPR65/MYO1F/PIK3R1/SHROOM2/ARHGAP36/CYRIB/RHOC/BRAF/PPP1R9A/TAGLN2/F11R/ZYX/ARHGAP25/LMOD1/PRKCI/SPTBN2/MARCKSL1/PPM1E/HCLS1/IQGAP3/SVIL/MYO5A/CYRIA/LPAR1/TPM2/SHANK3/CYFIP1",58
"GO:1901874","negative regulation of post-translational protein modification","17/1607","95/18860",0.178947368421053,2.10015393181148,3.28077110244178,0.00258639064631864,0.0321515113102714,0.0260692686969005,"ABL1/IVNS1ABP/RPL23/PRKCG/RPL11/OGT/SH3RF2/DTX3L/SENP2/TRIM44/NXN/MINAR1/RPS7/RELA/ISG15/HSPA1B/HSPA1A",17
"GO:0031338","regulation of vesicle fusion","9/1607","36/18860",0.25,2.93403858120722,3.54482976866538,0.00262807646355129,0.0325294957977764,0.0263757481986862,"RPH3A/SYT11/SYT4/ANXA1/SYT2/CPLX2/CPLX1/RPH3AL/ANXA2",9
"GO:0048499","synaptic vesicle membrane organization","9/1607","36/18860",0.25,2.93403858120722,3.54482976866538,0.00262807646355129,0.0325294957977764,0.0263757481986862,"RPH3A/STX1B/SNAP25/SYT11/SYT4/SYT2/CPLX2/CPLX1/RPH3AL",9
"GO:0045860","positive regulation of protein kinase activity","21/1607","128/18860",0.1640625,1.92546281891724,3.20631984564704,0.00266060550940888,0.032861611516639,0.0266450361282625,"IGF1/MAP2K3/LCP2/TRAF4/FGFR1/CEMIP/PIK3CG/CCNY/UNC119/PDGFRB/ITGB1BP1/MAP3K10/CHI3L1/AGAP2/PIM1/PIK3R5/ERBB2/RASGRP1/CIB1/TNF/SRCIN1",21
"GO:0006898","receptor-mediated endocytosis","38/1607","279/18860",0.136200716845878,1.59847263205555,3.07359621365556,0.0026730208376503,0.0328828352903245,0.0266622449074589,"GAS7/STAB1/HFE/NCDN/RABEP1/NEDD4L/PIK3CB/TNK2/ACHE/NECAB2/HAMP/CAV2/AP1S1/ABCA2/UNC119/CD81/SGIP1/HPCA/RAMP3/C3/LDLR/FCHO1/DLG4/APLNR/CD63/DNAJC13/FCGR1A/TAMALIN/SYK/B2M/GSG1L/ITGAM/ANXA2/LPAR1/ARC/INPP5F/PPP3R1/ITGB3",38
"GO:0050727","regulation of inflammatory response","57/1607","460/18860",0.123913043478261,1.4542626011201,3.01031501756199,0.00267372568501425,0.0328828352903245,0.0266622449074589,"FGR/BTK/IGF1/SBNO2/TNFRSF1A/C1QTNF3/CYLD/NLRC4/HCK/PYCARD/CARD8/PIK3CG/CTSC/MDK/CD81/PTPN6/LPCAT3/IL1R1/ASH1L/VAMP8/AREL1/NMI/C3/LDLR/SYT11/DAGLA/ANXA1/KLF4/CCN3/RIPK1/SBNO1/GPR17/NFKBIZ/OSMR/PLA2G7/FCGR1A/IL18/GBP5/GNA14/SLAMF8/CAMK2N1/IFI16/NPY5R/SYK/C15orf39/STAT3/IL16/RELA/METRNL/GPR4/CDH5/PDE2A/CASP4/TNF/GPX1/NAIP/LYN",57
"GO:0050770","regulation of axonogenesis","23/1607","145/18860",0.158620689655172,1.86159689290389,3.1785435560499,0.00268607359497599,0.032897723641278,0.0266743167636685,"PAFAH1B1/CDKL5/CDH1/XK/PAK3/ULK2/NRP1/RTN4/EPHA4/SPP1/BCL11A/RNF6/EPHA7/ROBO3/BRAF/BRSK1/RET/EFNA1/BRSK2/RGMA/ROBO2/SEMA4D/NEFL",23
"GO:0062237","protein localization to postsynapse","12/1607","57/18860",0.210526315789474,2.47076933154292,3.39393388362642,0.00268634324463279,0.032897723641278,0.0266743167636685,"CACNG3/DLG1/GPSM2/DLG4/ERBB2/OGT/NETO1/NSG1/CPLX1/GABARAP/NETO2/HRAS",12
"GO:0060760","positive regulation of response to cytokine stimulus","14/1607","72/18860",0.194444444444444,2.28203000760561,3.32628241995929,0.00272243520664041,0.0332690810845379,0.0269754228882768,"PAFAH1B1/CD74/IL1R1/CXCR4/RIPK1/PARP9/NLRC5/RBM47/TRIM44/AGPAT2/CSF1/CASP4/HSPA1B/HSPA1A",14
"GO:0060074","synapse maturation","10/1607","43/18860",0.232558139534884,2.72933821507648,3.46476617947949,0.00276570717955678,0.0337264249718468,0.0273462490236359,"CAMK2B/LNX1/PALM/NFATC4/CHRDL1/NEURL1/IGSF21/BCAN/RELN/NEFL",10
"GO:0033002","muscle cell proliferation","35/1607","252/18860",0.138888888888889,1.63002143400401,3.07284535275543,0.00278532643092745,0.0338940144590497,0.0274821348714428,"IGF1/CYBA/NOTCH3/FGFR1/FGF20/KCNK2/ABL1/HMOX1/CAV2/PDGFRB/GNAI2/TACR1/NR4A3/TGFB3/BMP2/MYH10/HEY2/KLF4/CCN3/PIM1/PIK3R1/IGFBP3/IL18/EPHB1/RUNX1/IL6R/NPY5R/STAT3/FOS/P2RY6/EFEMP2/JUN/HES5/TNF/ITGB3",35
