"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0034765","regulation of monoatomic ion transmembrane transport","50/1746","318/18860",0.157232704402516,1.69840137745215,4.01186254727115,0.000141868556564852,0.00990039855456144,0.0085690030406339,"FYN/ATP2B4/CACNB1/NEDD4/GNB5/TMEM38A/SRI/ACTN2/ADCYAP1R1/FKBP1A/TESC/SCN1B/PPP3CB/FGF12/RGS4/PTK2B/KCNS1/EDN3/AHNAK/DPP6/CD63/FXYD6/TRPC3/PPP3CA/TMBIM6/PML/AFG3L2/STAC2/ATP1B1/CALM2/ANK3/AKAP6/KCNS2/GRIN2C/TMC1/STIM1/KCNAB1/KCNAB3/KCNS3/PRKCE/HAP1/ANO6/SLC8A1/GRIN2A/KCNJ11/FLNA/WWP2/NOS1AP/STIMATE/ITGB3",50
"GO:0048284","organelle fusion","33/1746","183/18860",0.180327868852459,1.94787148141889,4.11554285599245,0.000147613975040193,0.0101801543727719,0.0088111375813465,"SYT13/ADCK1/RPH3A/STX1B/RUBCNL/STX4/ANKRD27/STX2/C2CD5/CHMP3/TMEM175/SNAP25/YME1L1/VAMP1/RAB20/AFG3L2/MCL1/SYT2/CPLX2/PID1/VPS11/STX3/RAB4B/CPLX1/MFN1/CIDEA/RAB39A/PLD6/MIGA1/ANXA2/LRRK2/ATL1/SYT3",33
"GO:0099172","presynapse organization","15/1746","57/18860",0.263157894736842,2.8425875685778,4.44997609210062,0.000154185036012817,0.010363784959503,0.00897007371380421,"PFN2/PCDH17/GRID2/FARP1/PTPRD/WNT7A/FZD1/CACNA2D3/CLASP2/IL1RAPL1/TLN2/SLITRK2/PCLO/C5AR1/LRRTM3",15
"GO:1903053","regulation of extracellular matrix organization","18/1746","76/18860",0.236842105263158,2.55832881172002,4.34787993614025,0.000154508786917022,0.010363784959503,0.00897007371380421,"CFLAR/TIE1/TNFRSF1A/TGFBR3/LAMB1/TGFB2/CHADL/SOX9/BMP2/TCF15/COLGALT1/EMILIN1/DDR2/CLASP2/SMAD3/STAT3/ZNF469/ITGB3",18
"GO:0099175","regulation of postsynapse organization","28/1746","146/18860",0.191780821917808,2.07158436504574,4.15169240770051,0.000156815266465364,0.010363784959503,0.00897007371380421,"ARHGAP44/FYN/CYFIP2/LZTS1/NGEF/PAK3/FGFR1/ZMYND8/PTPRS/RTN4/GNA13/PTK2B/SLC12A5/APOE/PRICKLE1/AKT1/GRID2/HOMER1/PTPRD/WNT7A/LRP8/NAE1/PDLIM5/SEMA4C/IL1RAPL1/DHX36/LRRK2/SHANK3",28
"GO:1902065","response to L-glutamate","8/1746","19/18860",0.421052631578947,4.54814010972448,4.9423246841924,0.000157772125491425,0.010363784959503,0.00897007371380421,"FYN/ABCB1/CREB1/BCL11A/TMBIM6/AIFM1/KCNB1/HCN1",8
"GO:0046475","glycerophospholipid catabolic process","11/1746","34/18860",0.323529411764706,3.49471059901624,4.65035695104668,0.000159116452807108,0.010363784959503,0.00897007371380421,"ABHD12/PLA2G15/GPCPD1/APOC1/ENPP2/GDPD1/PLB1/ENPP6/PLCB1/ABHD16B/INPP5F",11
"GO:0031345","negative regulation of cell projection organization","34/1746","192/18860",0.177083333333333,1.91282455135548,4.060642134857,0.000169708678298191,0.0109322227712527,0.00946206858759146,"ARHGAP44/FYN/VIM/FSTL4/NTN1/NGEF/PFN2/STX1B/MCF2/PTPRS/MAG/DPYSL3/RTN4/TRAK2/RAB29/BCL11A/RNF6/APOE/SPART/SEMA4F/MGARP/YAP1/ZNF365/GLCE/PPP3CA/AKT1/TBC1D7/PTPN9/LIMK2/INPP5J/LRRK2/EVL/INPP5F/ARPIN",34
"GO:1903055","positive regulation of extracellular matrix organization","10/1746","29/18860",0.344827586206897,3.72476991744678,4.69026984032366,0.00017388914359176,0.0110797626058141,0.00958976741547234,"CFLAR/TGFB2/SOX9/BMP2/COLGALT1/EMILIN1/DDR2/CLASP2/SMAD3/STAT3",10
"GO:0070302","regulation of stress-activated protein kinase signaling cascade","12/1746","40/18860",0.3,3.24054982817869,4.53085828850518,0.000181834008974791,0.0114526287252134,0.00991249087890402,"EIF2AK2/MAP3K20/TGFB2/MAPK1/MID1/MAPK3/PRDX1/KLHDC10/ARL6IP5/INAVA/SEMA4C/QARS1",12
"GO:0043523","regulation of neuron apoptotic process","43/1746","264/18860",0.162878787878788,1.7593894269152,3.96882936090735,0.000183648430598782,0.0114526287252134,0.00991249087890402,"CFLAR/SARM1/FYN/ERBB3/MAP2K4/MAP2K7/GSK3B/TGFB2/TREM2/HTR2A/TOX3/MAG/PTPRZ1/TRIM2/FBXW7/PPARGC1A/MDK/AMBRA1/CPEB4/CLU/PTK2B/SNX6/EGLN3/IL6ST/HRK/FGF2/ASCL1/AKT1/MCL1/GRID2/RETREG1/AIFM1/FZD1/KCNB1/NAE1/OXR1/LIG4/NUPR1/PYCR1/NRBP2/CASP4/FIS1/EGLN2",43
"GO:0061762","CAMKK-AMPK signaling cascade","6/1746","11/18860",0.545454545454545,5.89190877850672,5.18365657840638,0.00019141744361555,0.011811463731309,0.0102230701188582,"MYH7B/TREM2/PRKAA1/PCP4/KCNJ11/LRRK2",6
