DISORDER,STUDY,YEAR,TISSUE,GENEID,LOG2FC,PVAL
BD,Akula,2021,sgACC,ENSG00000233560,0.1732480800,0.0031051700
BD,Akula,2021,sgACC,ENSG00000186615,0.1306998800,0.0076244500
BD,Akula,2021,sgACC,ENSG00000135537,0.1326958300,0.0140190600
BD,Akula,2021,sgACC,ENSG00000103642,0.0795973300,0.0497193200
BD,Akula,2021,sgACC,ENSG00000131023,0.0427068700,0.0449431400
BD,Akula,2021,sgACC,ENSG00000178177,0.1378180900,0.0003215200
BD,Akula,2021,sgACC,ENSG00000134333,0.1625969400,0.0072792600
BD,Akula,2021,sgACC,ENSG00000165046,0.1803427300,0.0009062600
BD,Akula,2021,sgACC,ENSG00000153902,0.1051073000,0.0304325500
BD,Akula,2021,sgACC,ENSG00000133067,-0.2657748000,0.0001771300
BD,Akula,2021,sgACC,ENSG00000005156,0.0803838700,0.0025743700
BD,Akula,2021,sgACC,ENSG00000186818,-0.1520290000,0.0359162100
BD,Akula,2021,sgACC,ENSG00000230530,0.1567213400,0.0095985800
BD,Akula,2021,sgACC,ENSG00000111052,0.1054968300,0.0248690200
BD,Akula,2021,sgACC,ENSG00000225194,0.1333557400,0.0404794800
BD,Akula,2021,sgACC,ENSG00000185433,0.1393212900,0.0158358000
BD,Akula,2021,sgACC,ENSG00000196668,0.1761151700,0.0104343300
BD,Akula,2021,sgACC,ENSG00000223414,-0.1502796000,0.0378046000
BD,Akula,2021,sgACC,ENSG00000226808,-0.1388837000,0.0184648600
BD,Akula,2021,sgACC,ENSG00000245060,-0.1467049000,0.0314606100
BD,Akula,2021,sgACC,ENSG00000281205,0.1222873600,0.0115473600
BD,Akula,2021,sgACC,ENSG00000234871,0.1049616800,0.0341561300
BD,Akula,2021,sgACC,ENSG00000249307,-0.1455784000,0.0315766300
BD,Akula,2021,sgACC,ENSG00000234177,0.1442625600,0.0146691400
BD,Akula,2021,sgACC,ENSG00000236963,-0.1474170000,0.0401752800
BD,Akula,2021,sgACC,ENSG00000232903,-0.2033132000,0.0049272000
BD,Akula,2021,sgACC,ENSG00000261186,0.1344791200,0.0486309700
BD,Akula,2021,sgACC,ENSG00000237877,0.1353822800,0.0175102400
BD,Akula,2021,sgACC,ENSG00000233901,0.1663132300,0.0101455200
BD,Akula,2021,sgACC,ENSG00000267014,-0.1728298000,0.0143350400
BD,Akula,2021,sgACC,ENSG00000236882,0.2443534800,0.0001275200
BD,Akula,2021,sgACC,ENSG00000233421,-0.1335404000,0.0126134600
BD,Akula,2021,sgACC,ENSG00000230415,-0.1476047000,0.0271338400
BD,Akula,2021,sgACC,ENSG00000283503,0.1776213000,0.0084123400
BD,Akula,2021,sgACC,ENSG00000273033,0.1014290900,0.0208900200
BD,Akula,2021,sgACC,ENSG00000275294,0.2512325300,0.0001521000
BD,Akula,2021,sgACC,ENSG00000251580,0.1520921600,0.0147997900
BD,Akula,2021,sgACC,ENSG00000163431,-0.1345093000,0.0292688100
BD,Akula,2021,sgACC,ENSG00000163827,0.1567824400,0.0261940900
BD,Akula,2021,sgACC,ENSG00000179796,0.1669035700,0.0075199200
BD,Akula,2021,sgACC,ENSG00000178026,-0.1178852000,0.0432698200
BD,Akula,2021,sgACC,ENSG00000119681,-0.1489162000,0.0178352100
BD,Akula,2021,sgACC,ENSG00000153714,0.1472010000,0.0268727800
BD,Akula,2021,sgACC,ENSG00000133315,0.1494020600,0.0021207100
BD,Akula,2021,sgACC,ENSG00000172264,0.1300785300,0.0228828800
BD,Akula,2021,sgACC,ENSG00000081026,0.1017382200,0.0110963100
BD,Akula,2021,sgACC,ENSG00000172175,0.0936779900,0.0395214900
BD,Akula,2021,sgACC,ENSG00000268996,0.1519159800,0.0166756100
BD,Akula,2021,sgACC,ENSG00000261366,0.1190236200,0.0383118800
BD,Akula,2021,sgACC,ENSG00000130479,0.1374491800,0.0451751600
BD,Akula,2021,sgACC,ENSG00000006062,0.1114229400,0.0309348800
BD,Akula,2021,sgACC,ENSG00000142733,0.1896015000,0.0046117500
BD,Akula,2021,sgACC,ENSG00000138834,0.0611554900,0.0426404700
BD,Akula,2021,sgACC,ENSG00000186868,0.0757240100,0.0489032100
BD,Akula,2021,sgACC,ENSG00000019169,-0.1303678000,0.0115678000
BD,Akula,2021,sgACC,ENSG00000155254,-0.1410152000,0.0275768800
BD,Akula,2021,sgACC,ENSG00000219430,0.1457459500,0.0453647900
BD,Akula,2021,sgACC,ENSG00000172197,-0.1927130000,0.0081024700
BD,Akula,2021,sgACC,ENSG00000076706,-0.1790636000,0.0139557400
BD,Akula,2021,sgACC,ENSG00000078070,0.0648685900,0.0093361500
BD,Akula,2021,sgACC,ENSG00000131844,0.0881697600,0.0129921500
BD,Akula,2021,sgACC,ENSG00000076003,0.1675897600,0.0010247900
BD,Akula,2021,sgACC,ENSG00000090674,-0.0758281000,0.0453108900
BD,Akula,2021,sgACC,ENSG00000112159,0.0596091900,0.0172325100
BD,Akula,2021,sgACC,ENSG00000116353,0.0850125300,0.0454589100
BD,Akula,2021,sgACC,ENSG00000125686,-0.0607371000,0.0302417000
BD,Akula,2021,sgACC,ENSG00000118579,0.0634943300,0.0173940100
BD,Akula,2021,sgACC,ENSG00000141026,0.0905843100,0.0202662800
BD,Akula,2021,sgACC,ENSG00000102802,-0.1200325000,0.0405986200
BD,Akula,2021,sgACC,ENSG00000248309,0.1035485100,0.0452928700
BD,Akula,2021,sgACC,ENSG00000157890,0.1507302500,0.0271095900
BD,Akula,2021,sgACC,ENSG00000146834,-0.1045503000,0.0053105800
BD,Akula,2021,sgACC,ENSG00000165792,-0.0685929000,0.0404093100
BD,Akula,2021,sgACC,ENSG00000067365,0.0857665800,0.0278777400
BD,Akula,2021,sgACC,ENSG00000165055,0.0934089200,0.0254968000
BD,Akula,2021,sgACC,ENSG00000166482,-0.2001867000,0.0017771900
BD,Akula,2021,sgACC,ENSG00000174197,0.0576149600,0.0294090800
BD,Akula,2021,sgACC,ENSG00000071073,-0.1572096000,0.0172890800
BD,Akula,2021,sgACC,ENSG00000182050,0.1337652800,0.0080075300
BD,Akula,2021,sgACC,ENSG00000198408,0.0907075700,0.0024573600
BD,Akula,2021,sgACC,ENSG00000244625,-0.0998040000,0.0477726800
BD,Akula,2021,sgACC,ENSG00000135596,-0.0828624000,0.0482630900
BD,Akula,2021,sgACC,ENSG00000151338,0.1104847100,0.0123754200
BD,Akula,2021,sgACC,ENSG00000221028,0.1488450900,0.0411446000
BD,Akula,2021,sgACC,ENSG00000221025,0.2064918800,0.0045682000
BD,Akula,2021,sgACC,ENSG00000264834,0.1477438800,0.0388619200
BD,Akula,2021,sgACC,ENSG00000207721,0.2049238000,0.0048684700
BD,Akula,2021,sgACC,ENSG00000247095,0.3275642900,0.0000044211
BD,Akula,2021,sgACC,ENSG00000264720,0.1375892600,0.0487962000
BD,Akula,2021,sgACC,ENSG00000265355,0.2015355500,0.0042637800
BD,Akula,2021,sgACC,ENSG00000265871,0.1685919400,0.0147708600
BD,Akula,2021,sgACC,ENSG00000266228,0.1567900600,0.0282363800
BD,Akula,2021,sgACC,ENSG00000266533,0.2095746500,0.0038438700
BD,Akula,2021,sgACC,ENSG00000266643,0.1865453500,0.0084866500
BD,Akula,2021,sgACC,ENSG00000263790,0.1527642400,0.0349648500
BD,Akula,2021,sgACC,ENSG00000266852,-0.1706784000,0.0146846000
BD,Akula,2021,sgACC,ENSG00000264357,0.1395438100,0.0419911500
BD,Akula,2021,sgACC,ENSG00000264961,0.1401025000,0.0490810600
BD,Akula,2021,sgACC,ENSG00000266618,0.1481177300,0.0418783200
BD,Akula,2021,sgACC,ENSG00000208032,0.1726290800,0.0140426500
BD,Akula,2021,sgACC,ENSG00000264539,0.1643906200,0.0215141300
BD,Akula,2021,sgACC,ENSG00000266570,0.1780862900,0.0122763600
BD,Akula,2021,sgACC,ENSG00000207741,0.2118085600,0.0030085900
BD,Akula,2021,sgACC,ENSG00000208028,0.1868513400,0.0034796200
BD,Akula,2021,sgACC,ENSG00000278791,-0.2655633000,0.0000255190
BD,Akula,2021,sgACC,ENSG00000276770,0.1669474100,0.0185747000
BD,Akula,2021,sgACC,ENSG00000275652,0.1546975700,0.0324983300
BD,Akula,2021,sgACC,ENSG00000274380,0.1764867600,0.0138805700
BD,Akula,2021,sgACC,ENSG00000275458,0.1948702200,0.0059469300
BD,Akula,2021,sgACC,ENSG00000176840,-0.1581330000,0.0196586900
BD,Akula,2021,sgACC,ENSG00000278571,0.1533456900,0.0351793400
BD,Akula,2021,sgACC,ENSG00000148773,0.1764254300,0.0038840900
BD,Akula,2021,sgACC,ENSG00000186260,0.1582111000,0.0134737500
BD,Akula,2021,sgACC,ENSG00000011143,0.0665771600,0.0417744500
BD,Akula,2021,sgACC,ENSG00000076242,-0.0649597000,0.0356571200
BD,Akula,2021,sgACC,ENSG00000175727,0.0735998000,0.0439149400
BD,Akula,2021,sgACC,ENSG00000136297,-0.1374549000,0.0378810200
BD,Akula,2021,sgACC,ENSG00000087245,-0.1652997000,0.0224683800
BD,Akula,2021,sgACC,ENSG00000261971,0.1187257400,0.0360342500
BD,Akula,2021,sgACC,ENSG00000075643,0.2395769000,0.0009953400
BD,Akula,2021,sgACC,ENSG00000060762,0.1429040100,0.0108558500
BD,Akula,2021,sgACC,ENSG00000107186,-0.0772546000,0.0219189900
BD,Akula,2021,sgACC,ENSG00000161647,0.1332841200,0.0043880900
BD,Akula,2021,sgACC,ENSG00000011028,-0.1588133000,0.0265872900
BD,Akula,2021,sgACC,ENSG00000172935,-0.1522005000,0.0286954800
BD,Akula,2021,sgACC,ENSG00000162910,0.1528742400,0.0106473200
BD,Akula,2021,sgACC,ENSG00000072952,0.1517787500,0.0276231800
BD,Akula,2021,sgACC,ENSG00000148450,0.0808044800,0.0479585500
BD,Akula,2021,sgACC,ENSG00000166343,0.1150894400,0.0464580000
BD,Akula,2021,sgACC,ENSG00000163132,-0.1582187000,0.0294219500
BD,Akula,2021,sgACC,ENSG00000198727,-0.0994900000,0.0362148400
BD,Akula,2021,sgACC,ENSG00000198763,-0.0991151000,0.0109727200
BD,Akula,2021,sgACC,ENSG00000212907,-0.0807589000,0.0352632100
BD,Akula,2021,sgACC,ENSG00000210184,0.1476726600,0.0394331400
BD,Akula,2021,sgACC,ENSG00000205362,0.0467163000,0.0452649600
BD,Akula,2021,sgACC,ENSG00000169715,0.1851887600,0.0084623400
BD,Akula,2021,sgACC,ENSG00000205364,0.3483282600,0.0000011533
BD,Akula,2021,sgACC,ENSG00000187193,0.3568297300,0.0000001512
BD,Akula,2021,sgACC,ENSG00000125148,0.2055826000,0.0047029200
BD,Akula,2021,sgACC,ENSG00000087250,0.1255246200,0.0316033000
BD,Akula,2021,sgACC,ENSG00000122085,-0.1098113000,0.0111806700
BD,Akula,2021,sgACC,ENSG00000247627,-0.2457146000,0.0000055440
BD,Akula,2021,sgACC,ENSG00000170681,-0.1411392000,0.0078404500
BD,Akula,2021,sgACC,ENSG00000141971,0.0988133600,0.0271768800
BD,Akula,2021,sgACC,ENSG00000221986,0.1558880900,0.0323334400
BD,Akula,2021,sgACC,ENSG00000120279,-0.2115735000,0.0014705000
BD,Akula,2021,sgACC,ENSG00000133392,-0.1473539000,0.0017840200
BD,Akula,2021,sgACC,ENSG00000101335,-0.1791447000,0.0010690400
BD,Akula,2021,sgACC,ENSG00000041515,0.1369430900,0.0202451700
BD,Akula,2021,sgACC,ENSG00000136286,0.2323476800,0.0000778740
BD,Akula,2021,sgACC,ENSG00000066933,0.0700251400,0.0038403800
BD,Akula,2021,sgACC,ENSG00000141052,-0.1381287000,0.0230426300
BD,Akula,2021,sgACC,ENSG00000170011,0.1098588100,0.0402318700
BD,Akula,2021,sgACC,ENSG00000078177,0.1305455500,0.0220075900
BD,Akula,2021,sgACC,ENSG00000135040,0.0554133000,0.0226585100
BD,Akula,2021,sgACC,ENSG00000173559,0.1796747700,0.0115150200
BD,Akula,2021,sgACC,ENSG00000267072,0.1732214600,0.0173098900
BD,Akula,2021,sgACC,ENSG00000131401,-0.1185517000,0.0182819500
BD,Akula,2021,sgACC,ENSG00000269713,0.0786321000,0.0449090200
BD,Akula,2021,sgACC,ENSG00000123338,-0.1668291000,0.0219681800
BD,Akula,2021,sgACC,ENSG00000167566,-0.0818837000,0.0237072100
BD,Akula,2021,sgACC,ENSG00000124160,-0.1262508000,0.0096911200
BD,Akula,2021,sgACC,ENSG00000173376,-0.1565944000,0.0315423100
BD,Akula,2021,sgACC,ENSG00000100285,-0.1461561000,0.0386872800
BD,Akula,2021,sgACC,ENSG00000117650,-0.1644047000,0.0127864500
BD,Akula,2021,sgACC,ENSG00000233647,0.1621977800,0.0247783800
BD,Akula,2021,sgACC,ENSG00000173848,-0.1563848000,0.0176713400
BD,Akula,2021,sgACC,ENSG00000186575,0.1144787700,0.0435035500
BD,Akula,2021,sgACC,ENSG00000244005,0.0910808400,0.0308704200
BD,Akula,2021,sgACC,ENSG00000064300,-0.2224933000,0.0000069523
BD,Akula,2021,sgACC,ENSG00000010322,0.0908648900,0.0370068300
BD,Akula,2021,sgACC,ENSG00000105374,-0.1242138000,0.0010275600
BD,Akula,2021,sgACC,ENSG00000136352,-0.1499435000,0.0092721200
BD,Akula,2021,sgACC,ENSG00000140939,0.1435084900,0.0422282900
BD,Akula,2021,sgACC,ENSG00000074181,-0.1423442000,0.0464491500
BD,Akula,2021,sgACC,ENSG00000149308,0.0539522000,0.0361693200
BD,Akula,2021,sgACC,ENSG00000198156,0.1710005400,0.0086488400
BD,Akula,2021,sgACC,ENSG00000113580,-0.1148401000,0.0030925500
BD,Akula,2021,sgACC,ENSG00000123358,-0.1833689000,0.0082214700
BD,Akula,2021,sgACC,ENSG00000153234,-0.2928349000,0.0000482690
BD,Akula,2021,sgACC,ENSG00000119508,-0.2249490000,0.0020125000
BD,Akula,2021,sgACC,ENSG00000198435,-0.1967516000,0.0048770300
BD,Akula,2021,sgACC,ENSG00000125841,0.1445278900,0.0298959400
BD,Akula,2021,sgACC,ENSG00000111696,0.1965350300,0.0006790100
BD,Akula,2021,sgACC,ENSG00000198400,-0.1424616000,0.0020662300
BD,Akula,2021,sgACC,ENSG00000103274,-0.1003348000,0.0260324700
BD,Akula,2021,sgACC,ENSG00000170584,0.0983722000,0.0083808100
BD,Akula,2021,sgACC,ENSG00000170502,-0.0980837000,0.0412890800
BD,Akula,2021,sgACC,ENSG00000213024,0.1197819400,0.0426243500
BD,Akula,2021,sgACC,ENSG00000197822,-0.1541324000,0.0340145600
BD,Akula,2021,sgACC,ENSG00000106809,-0.1686865000,0.0069286700
BD,Akula,2021,sgACC,ENSG00000173391,-0.2427162000,0.0004221500
BD,Akula,2021,sgACC,ENSG00000122375,0.1904056000,0.0085822500
BD,Akula,2021,sgACC,ENSG00000197882,0.1705074800,0.0192560200
BD,Akula,2021,sgACC,ENSG00000255203,0.1610468100,0.0234458000
BD,Akula,2021,sgACC,ENSG00000184792,-0.0837642000,0.0466757300
BD,Akula,2021,sgACC,ENSG00000145623,0.2927944700,0.0000278980
BD,Akula,2021,sgACC,ENSG00000167770,0.1033404900,0.0404121400
BD,Akula,2021,sgACC,ENSG00000085465,0.1382940500,0.0253388700
BD,Akula,2021,sgACC,ENSG00000154814,0.1702810100,0.0008000700
BD,Akula,2021,sgACC,ENSG00000180914,0.1829191000,0.0120122700
BD,Akula,2021,sgACC,ENSG00000257950,-0.1536588000,0.0337837800
BD,Akula,2021,sgACC,ENSG00000267270,-0.1450277000,0.0418926800
BD,Akula,2021,sgACC,ENSG00000273344,0.1314666600,0.0087939200
BD,Akula,2021,sgACC,ENSG00000183570,0.1361160700,0.0207566300
BD,Akula,2021,sgACC,ENSG00000253731,0.1450311900,0.0420913500
BD,Akula,2021,sgACC,ENSG00000253767,-0.1385174000,0.0386528600
BD,Akula,2021,sgACC,ENSG00000179715,-0.1782444000,0.0092763000
BD,Akula,2021,sgACC,ENSG00000099139,0.1033979900,0.0348441100
BD,Akula,2021,sgACC,ENSG00000105185,0.0874081700,0.0196753500
BD,Akula,2021,sgACC,ENSG00000138735,-0.1553657000,0.0328593100
BD,Akula,2021,sgACC,ENSG00000152256,0.2076411900,0.0008680600
BD,Akula,2021,sgACC,ENSG00000131435,0.1541963800,0.0332734500
BD,Akula,2021,sgACC,ENSG00000242265,0.1305146900,0.0429499200
BD,Akula,2021,sgACC,ENSG00000139946,-0.1177887000,0.0324048000
BD,Akula,2021,sgACC,ENSG00000132326,-0.1282260000,0.0271381200
BD,Akula,2021,sgACC,ENSG00000049246,-0.1002074000,0.0320291300
BD,Akula,2021,sgACC,ENSG00000215193,0.1116762100,0.0049283800
BD,Akula,2021,sgACC,ENSG00000123836,-0.1837750000,0.0037088100
BD,Akula,2021,sgACC,ENSG00000114268,0.0910597600,0.0473992000
BD,Akula,2021,sgACC,ENSG00000277708,0.1358628800,0.0150891700
BD,Akula,2021,sgACC,ENSG00000154330,-0.1714313000,0.0181152500
BD,Akula,2021,sgACC,ENSG00000109118,0.0796332000,0.0442713900
BD,Akula,2021,sgACC,ENSG00000179761,-0.1626224000,0.0095427500
BD,Akula,2021,sgACC,ENSG00000135549,0.1516562200,0.0356385300
BD,Akula,2021,sgACC,ENSG00000116711,-0.1966244000,0.0054916700
BD,Akula,2021,sgACC,ENSG00000122861,-0.2102829000,0.0029556100
BD,Akula,2021,sgACC,ENSG00000240891,0.1665406200,0.0074367600
BD,Akula,2021,sgACC,ENSG00000166428,-0.1844568000,0.0101251100
BD,Akula,2021,sgACC,ENSG00000115956,-0.1483469000,0.0413592500
BD,Akula,2021,sgACC,ENSG00000214456,0.1473990900,0.0240989400
BD,Akula,2021,sgACC,ENSG00000142731,0.1301977300,0.0446961500
BD,Akula,2021,sgACC,ENSG00000198523,-0.1354103000,0.0038935400
BD,Akula,2021,sgACC,ENSG00000152952,0.1489348900,0.0202910100
BD,Akula,2021,sgACC,ENSG00000105520,0.0857043800,0.0467601600
BD,Akula,2021,sgACC,ENSG00000146281,0.1539271800,0.0002825000
BD,Akula,2021,sgACC,ENSG00000140464,0.1540638300,0.0069331100
BD,Akula,2021,sgACC,ENSG00000187953,0.0917516900,0.0140610400
BD,Akula,2021,sgACC,ENSG00000123965,-0.1677695000,0.0057568500
BD,Akula,2021,sgACC,ENSG00000127838,-0.1490446000,0.0055797400
BD,Akula,2021,sgACC,ENSG00000141744,-0.1517179000,0.0224649400
BD,Akula,2021,sgACC,ENSG00000146278,0.0980195600,0.0253509900
BD,Akula,2021,sgACC,ENSG00000259075,-0.0819407000,0.0484274600
BD,Akula,2021,sgACC,ENSG00000177084,0.1193961100,0.0462168400
BD,Akula,2021,sgACC,ENSG00000115350,0.1073745400,0.0307446200
BD,Akula,2021,sgACC,ENSG00000258284,0.1929267200,0.0068362500
BD,Akula,2021,sgACC,ENSG00000132170,0.1554656500,0.0047256600
BD,Akula,2021,sgACC,ENSG00000217094,-0.2168082000,0.0029152700
BD,Akula,2021,sgACC,ENSG00000258591,0.2091388100,0.0039559900
BD,Akula,2021,sgACC,ENSG00000254463,-0.1200019000,0.0250980000
BD,Akula,2021,sgACC,ENSG00000261330,0.1509314500,0.0380697700
BD,Akula,2021,sgACC,ENSG00000137168,-0.0961555000,0.0398014500
BD,Akula,2021,sgACC,ENSG00000155367,0.1296511400,0.0394724000
BD,Akula,2021,sgACC,ENSG00000163644,0.0925085100,0.0284365100
BD,Akula,2021,sgACC,ENSG00000087074,-0.1420806000,0.0494769000
BD,Akula,2021,sgACC,ENSG00000235194,0.1392766000,0.0354525700
BD,Akula,2021,sgACC,ENSG00000275342,-0.1438097000,0.0270310000
BD,Akula,2021,sgACC,ENSG00000258725,0.1351824500,0.0236826900
BD,Akula,2021,sgACC,ENSG00000180644,-0.1967175000,0.0008838000
BD,Akula,2021,sgACC,ENSG00000146143,0.0970335800,0.0438032500
BD,Akula,2021,sgACC,ENSG00000175785,-0.1201059000,0.0412631800
BD,Akula,2021,sgACC,ENSG00000131791,0.1313945400,0.0016671700
BD,Akula,2021,sgACC,ENSG00000072062,0.1375884500,0.0126711800
BD,Akula,2021,sgACC,ENSG00000170955,-0.2350924000,0.0010307200
BD,Akula,2021,sgACC,ENSG00000185238,-0.0660886000,0.0347161800
BD,Akula,2021,sgACC,ENSG00000167371,0.1516786400,0.0311982900
BD,Akula,2021,sgACC,ENSG00000100804,-0.1242883000,0.0088687100
BD,Akula,2021,sgACC,ENSG00000180822,0.1304449300,0.0047671100
BD,Akula,2021,sgACC,ENSG00000179988,0.1028641900,0.0357317700
BD,Akula,2021,sgACC,ENSG00000171522,-0.1914593000,0.0059999200
BD,Akula,2021,sgACC,ENSG00000095303,-0.1728370000,0.0175704000
BD,Akula,2021,sgACC,ENSG00000073756,-0.1817806000,0.0079922500
BD,Akula,2021,sgACC,ENSG00000127329,-0.1497763000,0.0081405600
BD,Akula,2021,sgACC,ENSG00000139304,0.1426566000,0.0492897200
BD,Akula,2021,sgACC,ENSG00000177469,-0.1546455000,0.0328477900
BD,Akula,2021,sgACC,ENSG00000260232,-0.1669822000,0.0204770600
BD,Akula,2021,sgACC,ENSG00000104524,0.0988350900,0.0259369500
BD,Akula,2021,sgACC,ENSG00000100504,0.2631213400,0.0002096600
BD,Akula,2021,sgACC,ENSG00000068976,-0.1419172000,0.0333267200
BD,Akula,2021,sgACC,ENSG00000121350,-0.0965405000,0.0378428100
BD,Akula,2021,sgACC,ENSG00000109113,0.1360556300,0.0315425700
BD,Akula,2021,sgACC,ENSG00000167461,-0.1908714000,0.0021115100
BD,Akula,2021,sgACC,ENSG00000105404,0.1338900000,0.0072752500
BD,Akula,2021,sgACC,ENSG00000029725,-0.0555866000,0.0116250000
BD,Akula,2021,sgACC,ENSG00000183155,-0.0868495000,0.0379250900
BD,Akula,2021,sgACC,ENSG00000144840,-0.0913744000,0.0115273400
BD,Akula,2021,sgACC,ENSG00000172613,0.1022618900,0.0380569700
BD,Akula,2021,sgACC,ENSG00000101146,0.1220246800,0.0029683600
BD,Akula,2021,sgACC,ENSG00000188559,0.1125680000,0.0097138300
BD,Akula,2021,sgACC,ENSG00000160271,0.1223378000,0.0379658900
BD,Akula,2021,sgACC,ENSG00000136828,0.0639798600,0.0092712400
BD,Akula,2021,sgACC,ENSG00000141084,0.0688263600,0.0297789100
BD,Akula,2021,sgACC,ENSG00000153179,-0.1557112000,0.0267674500
BD,Akula,2021,sgACC,ENSG00000146587,0.1574479800,0.0290089700
BD,Akula,2021,sgACC,ENSG00000171174,-0.1575197000,0.0162196400
BD,Akula,2021,sgACC,ENSG00000173933,0.1021872000,0.0358392900
BD,Akula,2021,sgACC,ENSG00000056586,0.0573256400,0.0393668200
BD,Akula,2021,sgACC,ENSG00000179051,-0.0866340000,0.0373288700
BD,Akula,2021,sgACC,ENSG00000089902,0.0791069300,0.0092091300
BD,Akula,2021,sgACC,ENSG00000198771,-0.1778146000,0.0077753000
BD,Akula,2021,sgACC,ENSG00000121039,0.1683874200,0.0192466400
BD,Akula,2021,sgACC,ENSG00000111404,-0.1688349000,0.0193063300
BD,Akula,2021,sgACC,ENSG00000005189,0.1152301000,0.0409213800
BD,Akula,2021,sgACC,ENSG00000169733,0.1366173100,0.0122541500
BD,Akula,2021,sgACC,ENSG00000163933,0.0735898100,0.0484727200
BD,Akula,2021,sgACC,ENSG00000153165,-0.1692724000,0.0188777000
BD,Akula,2021,sgACC,ENSG00000143248,-0.1307795000,0.0380590200
BD,Akula,2021,sgACC,ENSG00000141314,0.1620978300,0.0248996200
BD,Akula,2021,sgACC,ENSG00000229927,-0.1592550000,0.0286726500
BD,Akula,2021,sgACC,ENSG00000164292,0.1470530300,0.0330615200
BD,Akula,2021,sgACC,ENSG00000242756,-0.1497747000,0.0369690600
BD,Akula,2021,sgACC,ENSG00000131941,0.1337331700,0.0410144400
BD,Akula,2021,sgACC,ENSG00000117000,0.0968594100,0.0008205400
BD,Akula,2021,sgACC,ENSG00000223039,0.1838127700,0.0112206000
BD,Akula,2021,sgACC,ENSG00000241395,-0.1990695000,0.0060830700
BD,Akula,2021,sgACC,ENSG00000244642,0.1329234700,0.0344004000
BD,Akula,2021,sgACC,ENSG00000242699,-0.1721277000,0.0162277100
BD,Akula,2021,sgACC,ENSG00000240750,-0.1936145000,0.0072795100
BD,Akula,2021,sgACC,ENSG00000272232,-0.1717843000,0.0179073500
BD,Akula,2021,sgACC,ENSG00000239908,0.2168370500,0.0023199300
BD,Akula,2021,sgACC,ENSG00000239595,0.1435597500,0.0413705700
BD,Akula,2021,sgACC,ENSG00000242818,0.1436319400,0.0478572300
BD,Akula,2021,sgACC,ENSG00000222346,0.1424087600,0.0450081000
BD,Akula,2021,sgACC,ENSG00000219200,-0.2048626000,0.0020894000
BD,Akula,2021,sgACC,ENSG00000161939,0.3333946600,0.0000046466
BD,Akula,2021,sgACC,ENSG00000113269,0.0860429200,0.0058607200
BD,Akula,2021,sgACC,ENSG00000250853,-0.1818415000,0.0044817500
BD,Akula,2021,sgACC,ENSG00000152193,0.0795844600,0.0128841800
BD,Akula,2021,sgACC,ENSG00000201616,0.1549163900,0.0284926300
BD,Akula,2021,sgACC,ENSG00000201164,0.2060371800,0.0040570300
BD,Akula,2021,sgACC,ENSG00000200156,0.1732121500,0.0172994100
BD,Akula,2021,sgACC,ENSG00000251739,0.1560608900,0.0320814800
BD,Akula,2021,sgACC,ENSG00000212389,0.1904699600,0.0074472500
BD,Akula,2021,sgACC,ENSG00000202172,0.1516067100,0.0321073200
BD,Akula,2021,sgACC,ENSG00000252751,0.1781344400,0.0144533200
BD,Akula,2021,sgACC,ENSG00000223284,0.1410306600,0.0474044000
BD,Akula,2021,sgACC,ENSG00000212329,0.1636437800,0.0214981600
BD,Akula,2021,sgACC,ENSG00000252782,0.1441388400,0.0474594700
BD,Akula,2021,sgACC,ENSG00000199520,0.1666548600,0.0171745800
BD,Akula,2021,sgACC,ENSG00000222915,0.1410853300,0.0441574100
BD,Akula,2021,sgACC,ENSG00000252641,0.1465893200,0.0368706100
BD,Akula,2021,sgACC,ENSG00000207208,0.1838228400,0.0086175500
BD,Akula,2021,sgACC,ENSG00000252721,0.1407381200,0.0431831100
BD,Akula,2021,sgACC,ENSG00000252614,0.1719850700,0.0174906700
BD,Akula,2021,sgACC,ENSG00000199237,0.1462724800,0.0352222700
BD,Akula,2021,sgACC,ENSG00000238830,0.1554672400,0.0236737800
BD,Akula,2021,sgACC,ENSG00000238365,0.1502899700,0.0385620600
BD,Akula,2021,sgACC,ENSG00000238719,0.1509612600,0.0363764400
