DISORDER,STUDY,YEAR,TISSUE,GENEID,LOG2FC,PVAL,-LOGPVAL,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000116824,0.0706688800,0.0400796700,1.3970758629,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000143278,-0.0426234000,0.0400903200,1.3969604772,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000151532,-0.0413166000,0.0401399200,1.3964234974,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000158497,0.0751935200,0.0401659400,1.3961420648,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000067704,0.0524753900,0.0402918300,1.3947830071,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000149182,-0.0409642000,0.0403229200,1.3944480258,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000116698,-0.0370848000,0.0403478600,1.3941794948,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000172361,0.0634212100,0.0404221000,1.3933811279,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000160256,-0.1007992000,0.0404533800,1.3930451859,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000159023,0.0513693300,0.0404584600,1.3929906521,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000115020,-0.0350794000,0.0404612300,1.3929609190,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000023909,0.0719128900,0.0404701800,1.3928648640,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000100804,0.0664083000,0.0404913300,1.3926379579,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000101440,0.0609530500,0.0404975300,1.3925714642,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000078747,-0.0386479000,0.0405047500,1.3924940440,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000100359,-0.0455011000,0.0405956700,1.3915202865,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000100417,-0.0491792000,0.0406398200,1.3910482243,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000099992,0.0458218100,0.0406680100,1.3907470783,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000114757,0.0443163200,0.0407418700,1.3899590413,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000163564,-0.0903996000,0.0407657400,1.3897046697,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000224032,0.0737495000,0.0407729600,1.3896277589,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000169189,0.0496019200,0.0408291600,1.3890295550,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000168273,0.0704313000,0.0408527000,1.3887792352,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000170222,0.1069196700,0.0408536900,1.3887687109,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000144827,0.0592188400,0.0408888000,1.3883956349,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000173548,-0.0834158000,0.0409257200,1.3880036714,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000256394,0.0529084600,0.0409640200,1.3875974305,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000198860,0.0513905700,0.0410412900,1.3867789970,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000130560,-0.0510878000,0.0410516800,1.3866690651,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000170921,-0.0700269000,0.0411191600,1.3859557659,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000177990,0.0963873400,0.0411197100,1.3859499569,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000162426,-0.0666772000,0.0412328000,1.3847571725,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000173285,-0.0564416000,0.0412414900,1.3846656526,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000134183,0.0434459700,0.0413099800,1.3839450153,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000237575,-0.0653956000,0.0413158300,1.3838835182,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000167196,0.0546934800,0.0414048800,1.3829484697,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000154269,-0.0862251000,0.0414342300,1.3826407275,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000065308,-0.0592341000,0.0414474800,1.3825018693,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000179523,0.0648703200,0.0414745100,1.3822187362,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000163346,-0.0505736000,0.0415213200,1.3817288483,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000112599,-0.0622357000,0.0415429500,1.3815026671,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000225953,-0.0532115000,0.0416044100,1.3808606324,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000137267,0.0773436200,0.0418150600,1.3786672757,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000181097,0.0827646900,0.0419176700,1.3776028657,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000169925,-0.0479457000,0.0419880600,1.3768741909,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000089163,0.0723132800,0.0421065100,1.3756507536,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000183161,0.0672253200,0.0421456900,1.3752468316,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000113916,-0.1182335000,0.0421589200,1.3751105231,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000103966,-0.0638924000,0.0421749600,1.3749453206,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000211592,0.1609917900,0.0421963400,1.3747252170,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000197324,-0.0514462000,0.0422439300,1.3742356857,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000014914,-0.0648503000,0.0422508000,1.3741650635,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000125755,-0.0425373000,0.0423069200,1.3735885907,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000198517,-0.0619163000,0.0423109600,1.3735471208,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000112787,-0.0581924000,0.0423433300,1.3732149908,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000141337,0.0534853700,0.0423646300,1.3729965822,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000168421,0.0748759500,0.0424838000,1.3717766443,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000130270,-0.0472534000,0.0425012000,1.3715988077,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000178700,0.0645798900,0.0425143300,1.3714646608,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000133561,0.0644935800,0.0425205800,1.3714008201,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000049245,-0.0628350000,0.0425417200,1.3711849552,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000254656,-0.0608690000,0.0426002600,1.3705877503,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000168101,-0.0470662000,0.0426419100,1.3701633508,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000111678,0.1003786400,0.0426876700,1.3696975494,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000159140,-0.0292262000,0.0427057900,1.3695132399,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000158106,-0.0760201000,0.0427366600,1.3691994223,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000204138,-0.0455331000,0.0428320400,1.3682312406,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000166946,-0.0443647000,0.0428517200,1.3680317415,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000162086,0.0618368400,0.0428930700,1.3676128687,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000185633,-0.0529772000,0.0429775200,1.3667586489,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000072042,0.0669759100,0.0430064000,1.3664669101,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000166527,0.1643705600,0.0430234900,1.3662943632,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000171773,-0.0553396000,0.0430419800,1.3661077586,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000196083,-0.0618242000,0.0430524600,1.3660020281,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000139173,0.0712679100,0.0430758300,1.3657663457,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000112511,-0.0592963000,0.0431407200,1.3651126110,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000249709,0.0506906000,0.0431756500,1.3647611155,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000100368,-0.1014369000,0.0432008700,1.3645075071,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000144589,-0.0472113000,0.0432104600,1.3644111104,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000179455,0.0824862200,0.0432777100,1.3637357276,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000074590,-0.0981965000,0.0433454200,1.3630567846,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000123416,-0.0629645000,0.0433754400,1.3627561067,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000248098,0.0687464800,0.0434338200,1.3621719728,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000111641,0.0406244900,0.0434350500,1.3621596742,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000176020,-0.0643196000,0.0434421000,1.3620891890,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000147874,0.0776855700,0.0435468200,1.3610435538,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000186666,0.0659837100,0.0436083800,1.3604300466,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000115268,-0.0803478000,0.0436236200,1.3602782984,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000166164,-0.0472215000,0.0436729900,1.3597870738,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000163933,0.0522712900,0.0436830900,1.3596866486,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000179292,-0.0555062000,0.0436974100,1.3595443034,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000204524,0.0537356900,0.0437028000,1.3594907373,,
ADHD,Sanchez-Mora,2019,PBMC,LOC387720,0.0838692500,0.0437228400,1.3592916364,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000176358,0.0657438600,0.0438099700,1.3584270442,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000136636,0.0731199200,0.0438199300,1.3583283205,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000144426,-0.0524249000,0.0438376400,1.3581528341,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000159147,-0.0551386000,0.0438709700,1.3578227631,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000138347,-0.0596375000,0.0438970600,1.3575645656,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000185875,0.0932174500,0.0438974000,1.3575612018,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000160199,-0.0445506000,0.0439239200,1.3572989081,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000169372,-0.0646246000,0.0439723300,1.3568205214,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000230257,0.0592599200,0.0439762100,1.3567822021,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000145248,-0.0577540000,0.0439913100,1.3566331051,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000156875,0.0586972800,0.0440107300,1.3564414278,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000204564,-0.0556710000,0.0440146600,1.3564026486,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000147872,0.0841364200,0.0440164700,1.3563847896,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000120800,0.0461024100,0.0440326500,1.3562251768,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000279116,0.0650610700,0.0440549400,1.3560053859,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000165458,-0.0572641000,0.0440664500,1.3558919349,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000133250,-0.0605019000,0.0441106700,1.3554563456,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000141741,-0.0515481000,0.0442357500,1.3542266050,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000085832,-0.0355570000,0.0442474100,1.3541121454,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000103489,-0.0535260000,0.0443630500,1.3529786034,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000116871,-0.0530901000,0.0445302000,1.3513453543,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000186509,0.0542884500,0.0445967400,1.3506968868,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000049247,-0.2831781000,0.0446181900,1.3504880515,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000175746,0.1994359400,0.0446575500,1.3501051069,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000198039,0.0724641900,0.0447437800,1.3492673291,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000206344,0.0802129600,0.0448044000,1.3486793342,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000175003,0.0717323500,0.0448498100,1.3482393924,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000107864,-0.0582068000,0.0448609700,1.3481313402,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000078246,-0.0587722000,0.0449937500,1.3468478091,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000188996,-0.0683736000,0.0450275700,1.3465214899,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000129007,-0.0626933000,0.0450409700,1.3463922651,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000170915,0.0928494400,0.0450865400,1.3459530917,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000156006,0.0549065900,0.0451233700,1.3455984729,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000204469,-0.0428122000,0.0451786300,1.3450669428,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000213963,0.0622336800,0.0452148900,1.3447185214,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000135111,-0.0542455000,0.0452363800,1.3445121564,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000115904,-0.0483558000,0.0452364100,1.3445118684,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000178127,-0.0454798000,0.0452928600,1.3439702551,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000179388,-0.1320479000,0.0453932300,1.3430089135,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000080189,0.0372597200,0.0455244700,1.3417551016,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000171747,-0.0876923000,0.0455249900,1.3417501409,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000187621,0.1228410600,0.0456653300,1.3404133996,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000243667,0.0674447500,0.0456698400,1.3403705099,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000109917,-0.0482861000,0.0457129000,1.3399612264,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000128604,-0.0891714000,0.0457233500,1.3398619578,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000266714,-0.1149870000,0.0457482300,1.3396257041,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000019582,-0.0477684000,0.0457684800,1.3394335105,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000035687,0.0466697400,0.0457953400,1.3391787123,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000139718,-0.0501930000,0.0458186200,1.3389579954,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000099904,-0.0468229000,0.0458838500,1.3383401487,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000155629,-0.0732720000,0.0459041700,1.3381478607,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000139874,0.0599635700,0.0459218100,1.3379810026,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000215424,0.0812467400,0.0459536300,1.3376801768,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000135577,-0.0472282000,0.0459595000,1.3376247047,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000103653,-0.0451520000,0.0459760600,1.3374682491,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000105963,-0.0803427000,0.0459962800,1.3372772909,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000103876,0.0837209200,0.0461052800,1.3362493361,,
ADHD,Sanchez-Mora,2019,PBMC,LOC642947,-0.1049256000,0.0461070600,1.3362325695,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000185015,0.1103500600,0.0461133400,1.3361734206,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000109118,-0.0358886000,0.0461185700,1.3361241674,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000140481,0.0453783600,0.0461215600,1.3360960117,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000005884,-0.0583943000,0.0461622200,1.3357133136,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000177432,-0.0755780000,0.0462781800,1.3346237291,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000168575,0.0468411400,0.0463749700,1.3337163583,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000092421,0.0606763700,0.0463786200,1.3336821780,,
ADHD,Sanchez-Mora,2019,PBMC,LOC401296,-0.0662684000,0.0464032700,1.3334514140,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000145794,0.0504490900,0.0464291200,1.3332095477,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000144909,-0.0600901000,0.0464622300,1.3328999496,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000083642,-0.0369467000,0.0464727600,1.3328015342,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000167306,-0.0515638000,0.0465706200,1.3318879802,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000180098,0.0414308200,0.0466290000,1.3313438983,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000112667,0.0812219700,0.0467292700,1.3304110034,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000109572,0.0718017200,0.0468089500,1.3296711007,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000140995,-0.0551289000,0.0468243800,1.3295279644,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000049883,0.0513773000,0.0468309000,1.3294674958,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000177731,-0.0428679000,0.0468990300,1.3288361396,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000150471,-0.0517291000,0.0469085900,1.3287476211,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000163673,-0.0446816000,0.0470403700,1.3275292709,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000122390,-0.0430984000,0.0470736200,1.3272224028,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000199970,-0.0443637000,0.0471093000,1.3268933489,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000170959,-0.0549538000,0.0472031300,1.3260292027,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000112462,0.0675724300,0.0472504300,1.3255942349,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000126457,0.0385953200,0.0472526100,1.3255741982,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000188283,0.0544218500,0.0472926300,1.3252065337,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000188186,-0.0455880000,0.0472947600,1.3251869740,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000159388,-0.1001222000,0.0473482500,1.3246960680,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000175634,-0.0379454000,0.0474504900,1.3237592984,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000007202,-0.0305253000,0.0474664300,1.3236134308,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000169902,0.0840065400,0.0474767900,1.3235186522,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000173376,0.0459770700,0.0475150200,1.3231690836,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000119401,0.0607014700,0.0475332100,1.3230028561,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000123064,-0.0417376000,0.0475334100,1.3230010287,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000116667,-0.1195823000,0.0476008100,1.3223856570,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000198171,-0.0530696000,0.0476505400,1.3219321734,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000125285,0.0567843100,0.0476895200,1.3215770488,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000113048,0.0474575700,0.0477499700,1.3210268969,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000135597,-0.0389937000,0.0477955600,1.3206124456,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000140691,-0.0584072000,0.0478104600,1.3204770778,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000132313,0.0718217000,0.0478397300,1.3202112801,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000207743,-0.0449309000,0.0479663400,1.3190634185,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000133302,-0.0623883000,0.0479717400,1.3190145288,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000044115,-0.0890822000,0.0479808300,1.3189322436,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000254911,0.0806035300,0.0479841400,1.3189022845,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000109436,-0.0873280000,0.0480011200,1.3187486292,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000204574,-0.0360310000,0.0481059800,1.3178009336,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000161642,-0.0979467000,0.0481165800,1.3177052487,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000185761,-0.0672649000,0.0481343900,1.3175445276,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000188817,-0.0498675000,0.0482075800,1.3168846694,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000175121,0.0642794500,0.0482110600,1.3168533197,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000166170,-0.0608076000,0.0482123100,1.3168420596,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000167508,-0.0605319000,0.0482477200,1.3165232049,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000201512,-0.0722301000,0.0483221800,1.3158534812,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000128203,-0.0843718000,0.0483315800,1.3157690072,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000175489,-0.1088868000,0.0483331100,1.3157552592,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000119720,-0.0431938000,0.0483620100,1.3154956575,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000181781,-0.0628820000,0.0483861700,1.3152787530,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000142396,-0.0388929000,0.0484317500,1.3148698382,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000105664,-0.0594996000,0.0485718300,1.3136155337,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000266028,-0.0806051000,0.0485807000,1.3135362317,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000206811,-0.1008611000,0.0485975100,1.3133859822,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000163507,-0.0715955000,0.0486381800,1.3130226844,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000090402,0.0424473000,0.0486608300,1.3128204877,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000116147,-0.0632400000,0.0486649500,1.3127837185,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000113552,0.0640358800,0.0487681500,1.3118637189,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000188394,-0.0698318000,0.0488866000,1.3108101663,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000107165,0.0566658000,0.0488875000,1.3108021710,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000119777,-0.0432334000,0.0490008100,1.3097967409,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000164123,-0.0434190000,0.0490091500,1.3097228297,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000197959,0.1282559600,0.0490423300,1.3094289047,,
ADHD,Sanchez-Mora,2019,PBMC,LOC100130713,-0.0753105000,0.0492267300,1.3077990123,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000205592,0.0460798700,0.0492339300,1.3077354962,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000196268,0.0616348800,0.0492756200,1.3073679026,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000145781,-0.0439275000,0.0494344300,1.3059704691,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000135723,-0.0659397000,0.0495806100,1.3046881343,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000071243,-0.0434037000,0.0496512600,1.3040697259,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000176273,0.0617309300,0.0496678900,1.3039242894,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000090924,0.0747153000,0.0497015000,1.3036305040,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000165171,-0.0726520000,0.0497661900,1.3030656067,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000165233,0.0760689700,0.0497680500,1.3030493753,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000160999,-0.0663725000,0.0498053600,1.3027239164,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000257267,0.0646900000,0.0498102000,1.3026817145,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000163518,0.0401267600,0.0498194100,1.3026014200,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000177721,0.0623878900,0.0498714300,1.3021481788,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000220205,-0.0555005000,0.0498816000,1.3020596246,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000136688,0.0518743400,0.0498900900,1.3019857126,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000119285,0.0437090300,0.0499652600,1.3013318483,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000198742,-0.0516359000,0.0499804200,1.3012000987,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000138658,-0.0575544000,0.0087938600,2.0558204527,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000119760,0.0953131600,0.0088181500,2.0546225179,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000095015,-0.1789846000,0.0088228100,2.0543930732,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000183808,0.0862535800,0.0088443800,2.0533326062,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000174482,-0.0912509000,0.0088489300,2.0531092404,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000168806,-0.0992609000,0.0088606800,2.0525329475,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000151651,0.0635148600,0.0088718800,2.0519843410,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000140941,-0.1089046000,0.0088952500,2.0508418416,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000163618,-0.0680256000,0.0089229300,2.0494925140,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000277209,-0.0828391000,0.0089313400,2.0490833775,,
ADHD,Sanchez-Mora,2019,PBMC,ENSG00000163064,-0.0589371000,0.0089633400,2.0475301295,,
